rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
22,spotify:track:7pkpWcko6KEZANj0xKsCsu,Matheus & Kauan,Cronômetro - Ao Vivo,Universal Music Ltda (S&D),22,35,9,3851558,165301
23,spotify:track:4VNRWHoiKHZJIoQHPbmJIv,Felipe e Rodrigo,Gosta De Rua (Ao Vivo),MK Records,1,20,22,3829230,171335
24,spotify:track:6RjSXi9cPGroetXeNsWFGL,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",MTG QUEM NÃO QUER SOU EU,DJ TOPO,1,17,17,3827382,123692
25,spotify:track:0agjQg7eWrwFtqBQRKu1CX,"Zé Neto & Cristiano, Ana Castela",Foi Intenso - Ao Vivo,Som Livre,5,27,18,3609491,132057
26,spotify:track:7Elw15XWLpOi4qzHyAwa9e,Gloria Groove,Nosso Primeiro Beijo - Ao Vivo,SB Music,18,31,14,3599611,168805
27,spotify:track:3Na9gwLmFdEJH2l54AYwpk,"Lauana Prado, Zé Neto & Cristiano",Sombra Desconhecida - Ao Vivo,Universal Music Ltda.,23,29,11,3598072,160885
28,spotify:track:4XaLEsmrRGSDkgd7qpn4Nl,"MC LUUKY, MC Ryan SP, Dj Victor, Boladin 211, MC Vine7",Sempre na Simplicidade,EDITORA E GRAVADORA A BASE RECORDS,11,23,7,3591144,300000
29,spotify:track:1K14aw84e0i5IHFHkq7aNn,"KayBlack, Murillo e LT no Beat",Mistérios,WM Brazil,5,26,7,3535945,136695
30,spotify:track:7ldcYtMOjtX1eFVEYzj2kJ,"Luísa Sonza, KayBlack",Sagrado Profano,Sony Music Entertainment,2,18,15,3496362,196601
31,spotify:track:2i3MSMA7vSXPeVS6Zyb4wy,"Mc IG, MC Ryan SP, Orochi, DJ Glenner, DJ Negret",Nois Já Tá Rico,WM Brazil,31,59,2,3463495,288000
32,spotify:track:2D0C1CYWKdyau002ZtcTHW,Gusttavo Lima,A Noite (La Notte) - Ao Vivo,Sony Music Entertainment,32,53,4,3405871,201557
33,spotify:track:7tmvvRmUqzCRjRx9ub8K7i,Liniker,CAJU,BREU ENTERTAINMENT,33,34,3,3314273,266737
34,spotify:track:2ORC76autQ7QTfBCkZl4Wo,Murilo Huff,Dedo do Meio - Ao Vivo,M Show,20,41,23,3126307,167391
35,spotify:track:5asabafNzfAzjUecDvuNES,Henrique & Juliano,Aquela Pessoa (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",34,60,136,3123772,166838
36,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,33,33,16,3059324,210373
37,spotify:track:6FllOXq1UDCFDt1V4YvN3K,"Mc Daniel, DJ WN, Dj GM",Vamo de Pagodin,Lyons Produções,16,37,16,3049297,160864
38,spotify:track:6Tp4LCJ5r5IJaEf8lnlPfG,Henrique & Juliano,De Trás Pra Frente (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,28,99,3042277,163089
39,spotify:track:70ZMGJGfSXw5pIvi0wbNja,"Dj Luan Gomes, Tropa da W&S",MTG QUERO VER SE VOCÊ TEM ATITUDE,PDF Records / W&S Music,4,38,16,3032354,117576
40,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,7,25,7,3016475,170887
41,spotify:track:60wgnlVBEsyswrTB6pYiTi,amblu,Como Um Beijo,amblu,19,32,14,3003466,205973
42,spotify:track:6X6jKoyw1OjogRghMEQAZV,"Jorge & Mateus, Lauana Prado",Haverá Sinais - Ao Vivo,Som Livre,2,39,28,2977916,191365
43,spotify:track:2ZI7HOZoBqrV3lFlHKJshI,"Zé Neto & Cristiano, Luan Santana",Melação - Ao Vivo,Som Livre,22,44,8,2949484,177567
44,spotify:track:3kBYuWrGtx1tSHjzr0vlZh,"Mc IG, Murillo e LT no Beat, DJ Glenner",Sorriso no Rosto,WM Brazil,3,72,14,2910068,148000
45,spotify:track:5GV7OpSEb8MPTryL0Q5i6c,"DJ JZ, Humberto & Ronaldo, Mc Mininin, DJ LG PROD, Silvanno Salles",Mtg Quero Te Encontrar,Tropa do Serrão,1,54,26,2883862,177230
46,spotify:track:1VbunACv3Z4cGfBenC7oTx,Felipe e Rodrigo,Saudade Butequeira (Ao Vivo),MK Records,46,58,11,2846313,149432
47,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,43,43,2,2838654,157279
48,spotify:track:2jHkMr2BWhEKKuMsg6jJSf,"Mc IG, MC Ryan SP, DJ Glenner, Mc Poze do Rodo, Oruam",Filha do Deputado,WM Brazil,12,36,10,2837395,371852
49,spotify:track:4VZNgofGpFZ8FrQM3VYosB,Zé Neto & Cristiano,Deu Moral - Ao Vivo,Som Livre,5,57,21,2822510,122169
50,spotify:track:5DrDpWyvharQkhsloNTN9W,"Mc J Mito, DJ Borest",Clack Bum,Som Livre,50,62,7,2799043,141230
51,spotify:track:3l5VjEAeUTqrlD50iEo8Yn,"KayBlack, CVSTRO, Wall Hein, AMUSIK",Licor 43,Elenko Music,45,55,103,2774312,142470
52,spotify:track:65vJAh07BdwurqR9SRa6f8,"Ferrugem, Sorriso Maroto",Apaguei Pra Todos - Ao Vivo,WM Brazil,35,40,20,2765955,198678
53,spotify:track:6cFW2FPaUL4YRJfS9zFJaV,Simone Mendes,Dois Tristes - Ao Vivo,UME - Global Clearing House,4,50,27,2705784,189440
54,spotify:track:6nHOS9bPDkMzzjxWS6PBtt,Guilherme & Benuto,Chorosa - Ao Vivo,Sony Music Entertainment,12,42,13,2698800,155488
55,spotify:track:1okn8NTTHVQuP4hghJi2Ec,"Supernova Ent, Niink, Veigh, G.A, Ghard",Os Menino da Nova,Supernova Entertainment,55,-1,1,2695018,137677
56,spotify:track:0w7vodPWFEcuEYvWpbNbOu,WIU,Rainha da Finesse,30PRAUM,25,46,9,2686427,166153
57,spotify:track:3a4W4YjeCPvzdpVqoqG8NL,"Oldilla, Gabb MC, MC LUUKY, Mc Tato, MC Bruno MS, TrapLaudo, Boladin 211",Deixa o Cavalo Correr,Love Funk,14,14,4,2682185,389538
58,spotify:track:6W196uVRkmQFHbc1XV8DNk,"CountryBeat, Félix, Léo Souzza",Sonho Dela (Cowboy),CountryBeat,1,24,17,2643387,113233
59,spotify:track:3ODUgIaqdpkMXXlsH1kDLh,"MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada",300 no 7,MC GP NOVA ERA,59,66,8,2601916,195572
60,spotify:track:1WHDOr19zyyqu6XXIvdgfX,"Hugo & Guilherme, Maiara & Maraisa",Morena De Goiânia - Ao Vivo,Som Livre,11,45,24,2599318,166804
61,spotify:track:396PHB0q5c3JVE3DyJlFHW,"MC Digu, MC Pipokinha, PIPOKANDO FLUXOS",Pensa Que É Dois,LITTLEPOPCORN SERVICOS LTDA,61,64,5,2595088,125227
62,spotify:track:3JLhwgadVkN8zckxL1ICrI,"Hugo & Guilherme, Maiara & Maraisa",O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo,Som Livre,47,47,5,2537185,204343
63,spotify:track:1lflD04lIdgV10sCMwFYOu,"Mc Leozin, MC Rick, Boladin 211, Deliverymusic, Dj L Martins",Sorriso no Rosto,Delivery Music LTDA,63,70,6,2534928,155132
64,spotify:track:0wnYdkWbBhovWCCE9AHoD3,"PEDRO SAMPAIO, DJ TOPO",PEDRIN,WM Brazil,64,117,2,2529051,127846
65,spotify:track:3IjUrdmAjmjiSY7LUbYXVd,"Dj Victor, MC Tuto, MC LUUKY, Mc Kadu",Mó Fita,Nova Era Produtora,63,85,11,2495978,256000
66,spotify:track:6hNREzgHbVM5AkGwP4SPmU,"Luan Pereira, Murilo Huff",FALTA DE QUÊ?,Som Livre,4,65,16,2464565,152245
67,spotify:track:4t4V2ptzeV94uXjUS1X18F,"Mc Jacaré, Hungria",Pinxadão,Croco Hits,67,131,2,2458004,138466
68,spotify:track:1CpneInvFvGYcDVU4CCDgI,Ana Castela,Minha Herança - Ao Vivo,AgroPlay,17,49,14,2418695,222277
69,spotify:track:0TWawBE48syJgKdIZbxYJr,Max e Luan,Coração de Favela (Vampira) - Ao Vivo,Max e Luan,69,71,4,2405270,141078
70,spotify:track:3FB06ULqN0WNUSQ3UaMZnF,blicko,Amor Na Praia,blicko,7,48,26,2365226,156150
71,spotify:track:5G0kKNRYFCoORvJ2VzwvrY,"Mc Livinho, DJ TOPO",MTG PASSA PASSA PRA EU SARRAR,Mc Livinho,29,56,12,2356278,141230
72,spotify:track:6u9tu5yRDTHpWlY86J1GDa,"Yasmin Santos, Simone Mendes",Nem a Pau (feat. Simone Mendes) - Ao Vivo,Sony Music Entertainment,16,30,10,2345487,161920
73,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,49,63,21,2299356,175459
74,spotify:track:3iam4WkRoqMoBBCwDFZNgd,Henrique & Juliano,Quase Algo (Ao Vivo Em Nova Iorque) (2022),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,74,51,2264712,178251
75,spotify:track:0HDMisLsuGNml98Xq7atpm,"Luan Santana, Luan Pereira",EU SOU SENTIMENTO,Sony Music Entertainment,3,67,13,2254467,186107
76,spotify:track:0Q1ySdDoHDiotYn4nbMXNm,"Nagalli, KayBlack, Veigh, Supernova Ent",CONFISSÕES PT2,Supernova Ent,8,80,19,2251581,145812
77,spotify:track:6IFMz6Buh3dKoUjULWE26n,Mari Fernandez,Página De Ex - Ao Vivo,Som Livre,22,73,18,2245316,161610
78,spotify:track:1lcq5kIcGIAUPrhTH73RSt,"NATTAN, Melody",Eu Vou Sentar - Ao Vivo em São Paulo,Nattan,78,79,3,2213991,154734
79,spotify:track:1yJsJDfWEcyDI7FEkZK90W,"Thales Lessa, Manu",Que não seja eu,WM Brazil,51,51,3,2211144,165749
80,spotify:track:00hbGsdy4tMD2R0Y5n5E0C,Flozimbar,Hysteria,Robin,26,86,14,2207090,153466
81,spotify:track:3hfCle1QRfbwIpQ1B746lV,"MC Saci, Complexo dos Hits, DJ Sammer, Mc Pretchako",Aquariano Nato,eumcsaci,2,82,49,2183162,116307
82,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,Island Records,52,52,13,2163559,186365
83,spotify:track:7f1tZNtc1t456ybBsl5sfK,"Murilo Huff, Hugo & Guilherme",Pula Fora - Ao Vivo,M Show,83,190,2,2153704,149323
84,spotify:track:5r0JHIjcY7dLWHkljNeQbj,Murilo Huff,Anestesiado - Ao Vivo,M Show,4,87,42,2133407,172548
85,spotify:track:24R0oyjvhV4HIFFvoK3XkP,"Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA",TUMBÁTUM,Tropa Do Bruxo,11,94,30,2080490,121384
86,spotify:track:2WEhFQZBJqgY3MBTxK9r10,Clayton & Romário,Não Me Bloqueia Não - Ao Vivo,WM Brazil,86,-1,1,2075017,169645
87,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Zé Neto & Cristiano,Barulho Do Foguete - Ao Vivo,Som Livre,4,99,62,2072311,133546
88,spotify:track:3eHeTsX6W9iIEfn8l2xrWO,Henrique & Juliano,Meu Amor (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",72,83,80,2057832,174134
89,spotify:track:5496lks6V3fh1mZAB6IAap,"Sevdaliza, Pabllo Vittar, Yseult",Alibi (with Pabllo Vittar & Yseult),Twisted Elegance,7,78,10,2024294,161655
90,spotify:track:0zxWyvrKyz031tFfBnkYLr,Henrique & Juliano,Como É Que A Gente Fica (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",23,97,94,2003192,163913
91,spotify:track:4W87Hv4pBFsE0JEi7enRBQ,"TrapLaudo, Mc IG, MC PH, MC Ryan SP, Mc Don Juan, Murillo e LT no Beat",Malvada,4M RECORDS,28,96,12,1949792,300487
92,spotify:track:2RX89Di479sc53wkaNgt9E,Hugo & Guilherme,Vazou Na Braquiara - Ao Vivo,Som Livre,15,91,33,1934480,164240
93,spotify:track:6Gn8SHd3RIWjOermcidCJk,"Dj Lc, DJ JOAO DA INESTAN, Mc Pretchako, MC Saci, Complexo dos Hits",A Internet É Toxica,Complexo dos Hits,7,104,44,1931602,161884
94,spotify:track:1iYZYlUzDHrfxKqgC99cRZ,"CountryBeat, Brenno & Matheus, Félix, Léo Souzza",Xona no Peão,CountryBeat,94,148,8,1927998,128608
95,spotify:track:3Bkw2nrO4vXwql6BBDH5pq,"Felipe e Rodrigo, Matheus & Kauan",Aham (Ao Vivo),MK Records,95,130,2,1925616,149025
96,spotify:track:2DtHi3V76ntRw1RIKgYMfe,Guilherme & Benuto,Término Covarde - Ao Vivo,Sony Music Entertainment,96,162,2,1925450,153861
97,spotify:track:5QbtKOsjbEGkx0GMiQGBZt,"fhop music, Hamilton Rabelo",Tu és + Águas Purificadoras - Ao Vivo,FHOP Music,65,98,25,1923386,476736
98,spotify:track:5wTEZWtyUViUH58oQh4PLV,"NATTAN, Ana Castela",Pega Cabuloso - Ao Vivo em São Paulo,Nattan,62,92,8,1919368,137066
99,spotify:track:0OBv4CEP5FKS19ZQGHAUM6,"Mc Paiva ZS, DJ Ak beats, Love Funk",Fala na Cara,Love Funk,85,125,34,1913245,171707
100,spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,Som Livre,4,138,80,1908129,159322
101,spotify:track:6hZGsChumRhWG24OEh698c,"Mc Pogba, DJ Guih Da ZO",Ela Joga na Hora,SUNDAY,101,106,6,1900995,132922
102,spotify:track:1Ms6NNsLMqdC5v1qE3d89p,Lauana Prado,Depois - Ao Vivo,Universal Music Ltda.,102,110,4,1874206,156710
103,spotify:track:713m7EMjoBVtlZkC84Agqa,"Dj VN Maestro, MC G DS",Eu So Comi Ela uma Vez,Love Funk Records,13,95,12,1871656,108120
104,spotify:track:7dKqPh21HpsysZvRWyNeM1,Isadora Pompeo,Bênçãos Que Não Têm Fim (Counting My Blessings),Sony Music Entertainment,10,102,43,1864878,209520
105,spotify:track:5brVlCCt8gp4pP0iJOOctj,"MC Ryan SP, Filipe Ret, Caio Luccas, Chefin, Dallass, Rocco",Melhor Vibe,WM Brazil,22,113,24,1860989,341408
106,spotify:track:5jrQZnYInM6YUjr2yFSa3E,"MC PH, Vulgo FK, Veigh, Pedro Lotto, prodbyeros",Vem Desestressar,GR6 Music,22,112,22,1849606,243870
107,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,82,108,29,1845188,210688
108,spotify:track:7Cf2Hsy3cPlA4e115tElXv,Henrique & Juliano,Liberdade Provisória (Live - Ibirapuera / 2019),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",1,114,128,1830689,186379
109,spotify:track:1i2kguziI3ZbUZnZMKNhQ2,"Mc IG, DJ Jorgin",400K,GR6 Music,45,93,39,1804257,163500
110,spotify:track:73SIgqXr3oRzzWbX1muX3I,Rionegro & Solimões,Fivela Com Fivela - Ao Vivo,Rionegro e Solimões,84,120,13,1796691,158713
111,spotify:track:6iBMj762l27f5fH6E1PUHE,Liniker,TUDO,BREU ENTERTAINMENT,84,84,3,1793205,214033
112,spotify:track:6IbR0fjohcdQa3Ml3RfSFg,"Mc IG, MC Ryan SP, MC PH, DJ Glenner, Mano Brown",Bad Boys,WM Brazil,107,107,2,1788260,351496
113,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,79,109,90,1785522,240400
114,spotify:track:4oHVbU9l8Ja6g4q4ACf7M4,Matuê,Reza do Milhão,Sony Music Entertainment,44,89,5,1749676,184427
115,spotify:track:4ksSf8cL3VlUvQSkFcRHy3,Henrique & Juliano,Até Você Voltar - Ao Vivo,Som Livre,115,123,27,1729043,204080
116,spotify:track:6mIAta8vOaOhCM4yh8P2FJ,"George Henrique & Rodrigo, Henrique & Juliano",Seu Oposto,World Show Produções,85,103,20,1727567,150693
117,spotify:track:2InS5VWKJQbsFBKOsf1cJB,"Dj GBR, Mc IG, MC Ryan SP, MC PH, Mc Davi, Mc Luki, Mc Don Juan, Mc Kadu, TrapLaudo, MC GP, MC GH do 7",Let's Go 4,GR6 Music,1,127,52,1724554,641941
118,spotify:track:2GcK73z8rjy5IKc4cjV7oG,"CountryBeat, Luan Pereira",Filho do Fazendeiro,CountryBeat,59,124,9,1703937,131076
119,spotify:track:68qzO9uhrv6zwONksdHYuj,"Mc Daniel, Dj Luan MPC, DJ PEPI",Cara da Midia,Lyons Produções,119,-1,1,1701409,143225
120,spotify:track:5rRlZJz8A17nqeKLdjDvsx,Tz da Coronel,Não Temos Medo,Cúpula,120,129,7,1701378,135165
121,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",40,118,30,1700363,180304
122,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,61,126,39,1696982,244684
123,spotify:track:4ZrKyfCV1UcHuZjbLp03fM,"Mãolee, Filipe Ret, Vulgo FK",Nós Combina,WM Brazil,123,188,13,1674511,204813
124,spotify:track:4v7UrPWZL4FJWeL5ZWQ62E,Henrique & Juliano,Seu Erro (Ao Vivo Em Nova Iorque) (2022),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",43,115,46,1673222,192437
125,spotify:track:54FV2rMVwLusAVnzROB0c1,"Orochi, Caio Luccas, Pedro Lotto, Mainstreet, Galdino, Ribb",Mesma História,Mainstreet Records,56,150,43,1640693,163636
126,spotify:track:3zNdpJ8nhSY31jkiu9t9wM,"Cleber & Cauan, Naiara Azevedo",Recaída Recusada - Ao Vivo,Hitstar,126,-1,1,1628756,159090
127,spotify:track:4G0CNdwFI4oeHFVZDcqLvK,"Henrique Casttro, Marília Mendonça",Experiência - Ao Vivo,Sony Music Entertainment,48,61,9,1581312,174640
128,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,78,132,104,1565339,183956
129,spotify:track:7pnqm6UEb7SzpDxb53wULT,"Mc IG, MC Ryan SP, Oruam, MC PH, Mc Poze do Rodo, MC GP, TrapLaudo, Mc Luki, MC GH do 7, MC Nego Micha, Murillo e LT no Beat",Diz Aí Qual é o Plano?,WM Brazil,1,134,26,1562665,703157
130,spotify:track:0XkH47qUbNA4YGdD4WEjAA,"DENNIS, Veigh, WIU, MC PH, BUDAH, Djonga, Mc Don Juan, Hungria, Orochi, Azzy",Depois do Baile,Sony Music Entertainment,130,191,2,1556194,632886
131,spotify:track:02hupCKclLtfyoQrp2xtfz,"Mc Daniel, LUDMILLA, Blakbone, DJ Cash",Não Para,Lyons Produções,131,-1,1,1555905,130216
132,spotify:track:1YlfGwNizEKy299l1PVggn,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,132,-1,1,1554567,195794
133,spotify:track:68AmUlkcvsTVJHFWxYfvTq,"Diego & Victor Hugo, Gustavo Mioto",Onde Não Pega Celular - Ao Vivo,Sony Music Entertainment,60,69,5,1553147,160427
134,spotify:track:6W2BGM5zBisIeQ1ICSzPer,"Iguinho e Lulinha, Ruan Vitor Vaqueirinho",Amanheceu,IL SHOWS,90,90,2,1532926,178076
135,spotify:track:0VybBobSYSzliyEJ1VqwGR,"WIU, Teto",Problemas de um Milionário,30PRAUM,17,146,21,1519833,144360
136,spotify:track:255dJ8lHxdUsNEvbaakTPB,"Mc IG, MC Ryan SP, Murillo e LT no Beat, MC PH, MC GP, TrapLaudo, MC Nego Micha, Borges, MC Maneirinho, L7NNON, Bielzin, Mc Cidinho General",Noite Carioca,WM Brazil,88,88,2,1503021,810000
137,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,45,137,22,1495774,251424
138,spotify:track:6vq7r1Pqd3pyI07u63cPZV,Simone Mendes,Erro Gostoso - Ao Vivo,Universal Music Ltda.,3,144,84,1489673,178811
139,spotify:track:5dYgIl06rPx4gIAZ7kMUTO,"Bruno Cesar e Rodrigo, Murilo Huff",De Bandeja,Som Livre,112,179,5,1484656,141169
140,spotify:track:7sopDXkuzXtHt8AQpdBxmT,Ana Castela,DONA DE MIM,AgroPlay,13,154,89,1483756,145091
141,spotify:track:5k21RXqN11N0TIeLLySlDv,Isadora Pompeo,Ovelhinha (Ao Vivo),Sony Music Entertainment,115,136,11,1480827,276453
142,spotify:track:21nV7Brjy93nQPM98QwIfr,Liniker,VELUDO MARROM,BREU ENTERTAINMENT,105,105,3,1477831,437313
143,spotify:track:4qR2qFXGphq6VW5IJIoHI1,Grelo,Vida Loka - Pt 1,Henrique & Juliano,72,122,5,1468006,277942
144,spotify:track:2IvsDK2p7Kq3aDrVtESDIg,"Ana Castela, Gustavo Mioto",Fronteira - Ao Vivo,AgroPlay,7,155,42,1458738,166189
145,spotify:track:6QxaJjXCxZSGKq98arP8Nw,Julliany Souza,Lindo Momento - Ao Vivo,PART,99,139,20,1445670,893787
146,spotify:track:5RHOhXxMVhpEaBcG6hIydA,"KayBlack, Wall Hein, AMUSIK",Maturidade,Elenko Music,62,76,46,1438682,142026
147,spotify:track:7apnKYlZfgsXLaSyZIL7s7,"Jennifer e Stephany, Luan Pereira",Blusão - Ao Vivo,WM Brazil,147,-1,1,1427784,164321
148,spotify:track:34eKejr8wd69fFpL38IIfv,"Valesca Mayssa, Todah Music",Eu Sou Teu Pai - Ao Vivo,Todah Music,145,145,24,1425089,376035
149,spotify:track:53PpijFATt35Zxfl6LTxoK,Marília Mendonça,Leão,Som Livre,1,160,91,1423643,166774
150,spotify:track:5HFvMPiNjclAq8DbEAPWMw,Gilsons,Várias Queixas,Xirê,143,143,49,1412448,170109
151,spotify:track:3QpDKVHmf9RDQkJbAUNWzI,Gustavo Moura & Rafael,Digitando,Astro Produções,1,100,27,1410796,195748
152,spotify:track:257XxfF0V9eOZ2BNsl5ilt,"satxrne, MC LELLO","Pega Nós, Não Pega Não",satxrne,75,75,3,1406383,101183
153,spotify:track:1Vy9Wn5sbiduZKBqBlH3Mc,"Vulgo FK, MC PH, Veigh, Pedro Lotto, Fepache",Ballena,Som Livre,3,164,60,1405876,200000
154,spotify:track:0gg3QtCcPZn4aJ0D7dRNul,Manim Vaqueiro,Forró e Desmantelo,Feeling,75,157,13,1392637,162646
155,spotify:track:7r8yMaSOy4XmuhRz7iv1gi,Henrique & Juliano,Traumatizei (Ao Vivo Em Brasília),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,156,83,1391166,172005
156,spotify:track:2LTlykcdu0gwb7zcKneo2a,"KayBlack, Baco Exu do Blues, Marquinho no Beat",Melhor Só,WM Brazil,3,101,73,1382278,229326
157,spotify:track:3IsTYAUWhdQgqEV35GlJYB,Ferrugem,Eu não sou de me entregar,WM Brazil,157,181,2,1380128,187053
158,spotify:track:4bDvY5oGtCWTYH5Vi36bc5,Henrique & Juliano,Mais Amor E Menos Drama (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",106,141,91,1377521,172179
159,spotify:track:5u7Xi0QhfkYy3qETJJ5lae,"MC Paulin da Capital, Love Funk, Mc Piedro, Dj GM, DJ WN, MC Ryan SP, Mc Daniel",Samba de Malandro,Love Funk,22,168,25,1370669,300842
160,spotify:track:0bor3AJ8QV6RRbyV64ZsOO,"Fiduma & Jeca, Fernando & Sorocaba",Cortando as BR (F&J 10 Anos) - Ao Vivo,Fiduma & Jeca,66,152,14,1367619,175338
161,spotify:track:2jPCbFrFlyGbKgblxub8Lm,The Outfield,Your Love,Columbia/Legacy,142,159,12,1364749,216466
162,spotify:track:7McCAKExE8KsI2q4Y8wx4U,"Murilo Huff, Marília Mendonça",Dois Enganados,M Show,49,161,110,1364697,172751
163,spotify:track:62bOmKYxYg7dhrC6gH9vFn,*NSYNC,Bye Bye Bye,Jive,76,133,6,1346761,200400
