rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
17,spotify:track:5rq31V6YJVklhB7HxXn9I8,Felipe Araújo,Amor Da Sua Cama,Universal Music Ltda.,7,18,37,1879830,188309
18,spotify:track:4JPSfCXQe6kDliMIJTqISW,"Gustavo Mioto, Anitta",Coladinha Em Mim - Ao Vivo,Universal Music Ltda.,8,16,30,1758026,170506
19,spotify:track:0uwaiApk6k7k9POyFjTKeR,Matheus & Kauan,Tô Com Moral No Céu! - Ao Vivo,Universal Music Ltda.,5,17,25,1757276,170459
20,spotify:track:6wXYGqXCLtEHx4VDb2TPcM,Gusttavo Lima,Apelido Carinhoso,Sony Music Entertainment,2,19,32,1723460,199701
21,spotify:track:3UxbT06Mz8aTJbHYYIxwkI,Gusttavo Lima,Mundo de Ilusões - Ao Vivo,Som Livre,19,21,9,1666260,185781
22,spotify:track:5qjMyKkmosPBws5cImS9Zz,Jorge & Mateus,Trincadinho - Ao Vivo,Som Livre,7,22,20,1664060,140442
23,spotify:track:1fyhyOy6iS9E2NckAzjmTo,Zé Neto & Cristiano,Status Que Eu Não Queria - Ao Vivo,Som Livre,20,20,8,1618486,153934
24,spotify:track:5FOCkGt7bp22nBVfQ4WSIT,Anitta,Indecente,WM Brazil,2,23,16,1507723,205187
25,spotify:track:2PADJK4rhdklqFLQFa5oMX,Atitude 67,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo Em São Paulo / 2017,Universal Music Ltda.,15,24,29,1504926,210386
26,spotify:track:5Zha6IxtfsLjqLYndyWcER,"Fernando & Sorocaba, Jorge & Mateus",Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo,F&S Produções Artísticas ltda.,20,26,41,1443730,234592
27,spotify:track:4nraNqonMyfc0U3o8VeXVu,"Alok, Zeeba, iRO",Ocean,Spinnin' Records,7,27,11,1353806,174001
28,spotify:track:5nqehpNGoRAz4wUFK3wT9k,"Nego do Borel, Rennan da Penha",Me Solta,Sony Music Entertainment,28,33,5,1300526,161096
29,spotify:track:3Cabw7y9EoR68v7dBS76HQ,Ferrugem,Pirata e tesouro - Ao vivo,WM Brazil,21,30,24,1245439,219592
30,spotify:track:6u0EAxf1OJTLS7CvInuNd7,"Anitta, ZAAC, Maejor, Tropkillaz, DJ Yuri Martins",Vai malandra (feat. Tropkillaz & DJ Yuri Martins),WM Brazil,1,29,30,1180513,201532
31,spotify:track:2odzriVVZBwYOiYJEj30tm,"Clau, Cortesia Da Casa, Haikaiss",Pouca Pausa,Universal Music Ltda.,31,122,4,1136870,279756
32,spotify:track:74gguwbBvfBTurNJUWFOsC,Zé Neto & Cristiano,Largado As Traças - Acústico,Som Livre,1,32,23,1128162,217846
33,spotify:track:4eizL2CPEy9lFUZw7HBKrk,"Rashid, Luccas Carlos",Bilhete 2.0,Sony Music Entertainment,31,35,10,1120146,223488
34,spotify:track:37LmF3FHmdMQErxJJUQaSd,Hungria,Beijo Com Trap,Hungria Hip Hop,34,40,3,1096811,187882
35,spotify:track:4uD7ypL7pDmOiMiVX6TCCa,Mc IG,3 Dias Virado,GR6 Music,35,49,21,1088486,207157
36,spotify:track:0dGqIEsFN3KakdPCMkgjre,"Thiago Brava, Jorge",Dona Maria,MM Music,8,36,36,1076108,187998
37,spotify:track:5hJJOWPZtBq15zVfWWM8lZ,"Gabriel Diniz, Wesley Safadão",Acabou Acabou (Quando Eu Digo Que Acabou) - Live,Universal Music Ltda.,31,38,29,1071969,191061
38,spotify:track:2VWbHHhWnMzKWPUs4IEEW9,Drake,God's Plan,Cash Money/Drake LP6,18,25,25,1031066,198973
39,spotify:track:1R1HmdunvOnEK4bibKp7q5,"Mc Davi, Mc Pedrinho","Bonita, Lindinha e Sagaz",GR6 Music,38,41,20,1025919,155076
40,spotify:track:2srL4DYBekshpbprS6H0mO,"1Kilo, Baviera, Knust, Pablo Martins",Deixe Me Ir (feat. Pablo Martins) - Acústico 1Kilo,1Kilo Records,1,34,60,1020671,213191
41,spotify:track:5Vw6ZLNB6Ko7VZM6vmNIbr,"Diego & Victor Hugo, Henrique & Juliano",O Alvo (feat. Henrique & Juliano) - Ao Vivo,Sony Music Entertainment,40,43,25,1002289,164956
42,spotify:track:20B8QudwR3rtOnZo6hswab,"Alok, Barbatuques, 2STRANGE",Baianá (feat. Barbatuques & 2STRANGE),Spinnin' Records,19,31,4,987269,139614
43,spotify:track:7ef4DlsgrMEH11cDZd32M6,"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),Sony Music UK,33,42,14,969423,214846
44,spotify:track:7CtFr21TzdM4ntuBkwzpxg,"Jerry Smith, Mc Nando Dk, DJ Cassula",Troféu do Ano,Produtora X,16,45,36,968583,189048
45,spotify:track:0nlFCC2xIQqUJpuQIVPl7S,"MC Dede, MC Kevinho",Pega a Receita,KondZilla,27,44,12,968113,160615
46,spotify:track:5czCFvsdcKKkWdwT2AAAZC,Marília Mendonça,Ausência - Ao Vivo | Acústico,Som Livre,38,46,17,947596,149995
47,spotify:track:2x67AU9q3lf7cfPSzxCDsL,Henrique & Juliano,De Trás Pra Frente (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,50,53,923900,157600
48,spotify:track:4kiauw5SBqEsu5GuGD09aM,"MC Thin, MC Alexandre",Novinha Você É uma Flor,Produtora X,48,60,2,916024,143971
49,spotify:track:7xCe2DkTYlkfwhhGAU6FbO,Thiago Brava,Já convenci - Ao vivo,WM Brazil,49,120,3,893294,187998
50,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,"Bad Vibes Forever, LLC",37,37,12,874072,166605
51,spotify:track:6EFIK4B0jrvLO096QYEhnX,"Zé Felipe, Menor",Você Não Vale Nada,Som Livre,43,51,44,849941,210266
52,spotify:track:3fLqmaO4vvZpFZSZy52VMp,"Lagum, Ana Gabriela",Deixa (feat. Ana Gabriela),Sony Music Entertainment,52,77,5,818913,176025
53,spotify:track:3HxM4lAPdlTxdl60Ecn092,Henrique & Diego,Das 9 às 6,Sony Music Entertainment,52,54,17,813534,173105
54,spotify:track:3gvqZpohrsWFwGH1IoFK5b,"Silva, Anitta",Fica Tudo Bem,Slap,54,66,7,809583,167250
55,spotify:track:0lCmp1Mws7I9K4a0OAgces,Mano Walter,Juramento do Dedinho,Som Livre,55,55,10,804319,164808
56,spotify:track:5KNi9XFap48ry4puG7rvqv,Ferrugem,Pra você acreditar - Ao vivo,WM Brazil,56,67,14,801611,203894
57,spotify:track:5SxkdsY1ufZzoq9iXceLw9,Ariana Grande,no tears left to cry,Republic Records,7,52,12,792784,205946
58,spotify:track:2qkNnJvQvhLiZ63X1L3eFz,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,58,130,4,792427,182340
59,spotify:track:76NzI3TmJCAvw28nB3EGk2,Jonas Esticado,Contrário,Som Livre,43,56,16,788740,176734
60,spotify:track:4NFqlsk3yQn7DULU8OGnfP,Marília Mendonça,Estranho - Ao Vivo | Acústico,Som Livre,24,57,16,784133,157930
61,spotify:track:39N9RPD9MRb5WmoLzNzPeA,"Nicky Jam, J Balvin",X,Sony Music Latin,27,48,19,781263,173627
62,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,"Maroon 5, Cardi B",Girls Like You (feat. Cardi B) - Cardi B Version,Interscope Records*,45,58,6,776134,235545
63,spotify:track:0PVjuxjgUJldBATilksYW2,"Marcos & Belutti, Marília Mendonça",Cancela o Sentimento (feat. Marília Mendonça),Sony Music Entertainment,63,146,5,749967,191161
64,spotify:track:3HEb6Y5dv8PgD6JgsIQNac,Zé Neto & Cristiano,Bebida Na Ferida - Ao Vivo,Som Livre,61,73,8,722811,199363
65,spotify:track:7ieFtgZBYSC94nGs5yF0Wk,"Mc Livinho, Perera DJ",Azul Piscina,GR6 Music,21,65,35,721909,214153
66,spotify:track:36ONiya0OANYknz0GgJmwB,"Drake, Michael Jackson",Don’t Matter To Me (with Michael Jackson),Cash Money/Drake LP6,39,39,2,709597,245786
67,spotify:track:0pDaqgIForVNO4jrtTxcWT,MC's Jhowzinho & Kadinho,Agora Vai Sentar,Warner Music Brasil sob licenciamento exclusivo da Play Produtora e Start Music,1,61,44,705033,228922
68,spotify:track:0e7ipj03S05BNilyu5bRzt,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,14,64,43,699256,218146
69,spotify:track:1mBx8G3GBajrV0eTeYQshc,Maiara & Maraisa,Quem Ensinou Fui Eu,Som Livre,54,74,20,698671,151082
70,spotify:track:6uf6MiMitjd5RMgU8aamcH,George Henrique & Rodrigo,De Copo Em Copo - Ao Vivo,Universal Music Ltda.,41,62,44,693209,158865
71,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,71,79,692160,233712
72,spotify:track:6gquljDBW7rE6mCBzmTRxo,"Henrique & Diego, Simone & Simaria",Raspão (feat. Simone & Simaria) - Ao Vivo,Sony Music Entertainment,6,68,81,683995,192946
73,spotify:track:4lNriuYNZD2YP2OPG6xOte,"Gaab, MC Hariel",Tem Café,Som Livre,19,69,34,681776,262687
74,spotify:track:1n36knZX4bQ6FvcNEISVe9,"Wesley Safadão, Aldair Playboy, MC Kevinho",Amor Falso,Wesley Safadao,37,70,8,671674,176945
75,spotify:track:5VKSZDsidOFHrtlJb33Syo,Imagine Dragons,Believer,Kid Ina Korner / Interscope,38,80,75,668481,204346
76,spotify:track:76cy1WJvNGJTj78UqeA5zr,Dua Lipa,IDGAF,Warner Records,33,75,26,667619,217946
77,spotify:track:0bAkKNCQfWkexHFn7fIKns,Drake,In My Feelings,Cash Money/Drake LP6,77,82,2,664899,217933
78,spotify:track:6uyMtLQXZ8amkLyv5l7F7O,"Marília Mendonça, Bruno & Marrone",Transplante,Som Livre,25,76,34,657191,166091
79,spotify:track:07PHNpknqZFw6N3GzNQWB8,Felipe Araújo,Ainda Sou Tão Seu - Ao Vivo,Universal Music Ltda.,79,171,8,652304,162391
80,spotify:track:1qDZnViQgUItsMpWLVwfGb,"ANAVITÓRIA, Matheus & Kauan",Fica,Universal Music Ltda.,20,78,64,650959,184280
81,spotify:track:3RyyUWNovCdqfHwyDaSPvO,"Cynthia Luz, Cacife Clandestino",O Corre,Cynthia luz,81,100,3,647995,183333
82,spotify:track:2caWIcrS6CLQDB5WglieeA,Jerry Smith,Menina Braba,Universal Music Ltda.,77,84,16,631623,180976
83,spotify:track:6kPJZM97LwdG9QIsT7khp6,"Clean Bandit, Demi Lovato",Solo (feat. Demi Lovato),Atlantic Records UK,69,81,7,629349,222653
84,spotify:track:5ac0YTpOaDX9wEYYyGCglL,Wesley Safadão,Ar Condicionado no 15 - Ao Vivo,Wesley Safadao,8,72,60,624650,168240
85,spotify:track:1m1vw2OQTYHt9AukcIPs8x,Henrique & Diego,Escalada pra Jogar,Sony Music Entertainment,39,142,30,624549,186653
86,spotify:track:5zRAAPn6tn5rn0ssNM7b18,Fred & Gustavo,Faxina - Ao Vivo,Fred & Gustavo,86,-1,1,619501,162261
87,spotify:track:2b9irL6QwOdbjJJldQoUOK,Naiara Azevedo,Ladrão,Som Livre,56,92,16,617167,149681
88,spotify:track:6X5jBkAFu7HE3jigdoVW3r,"Solange Almeida, Wesley Safadão",Se é pra Gente Ficar (feat. Wesley Safadão),Sol Produção e Administração Artística ltda.,40,102,46,612199,176236
89,spotify:track:1YUWhlQjFv7MQpcbb77zTL,"Pineapple StormTv, Choice, Lord ADL, Tiago Mac, Sant, Maria, Slim Beat, Salve Malak",Poesia Acústica #3: Capricorniana,Pineapple StormTV,77,91,34,611297,430296
90,spotify:track:7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now,Republic Records,45,87,11,610329,231266
91,spotify:track:08bNPGLD8AhKpnnERrAc6G,"Marshmello, Anne-Marie",FRIENDS,Joytime Collective,34,83,22,603907,202620
92,spotify:track:0r9tHLACmVGOXxsVRGvA3U,"Jerry Smith, MC Loma e As Gêmeas Lacração, DJ Cassula",Não Se Apaixona,Produtora X,74,89,11,602077,210731
93,spotify:track:0aZfIiaO3b2HTNxZ3sv1cg,Luísa Sonza,Devagarinho,Universal Music Ltda.,93,-1,1,601892,137045
94,spotify:track:3sIMCkwUZbQbWeNOTG3ET4,"Lucas Lucco, MC G15",Permanecer (feat. MC G15),Sony Music Entertainment,5,86,36,600882,202521
95,spotify:track:6HaTYIUKd8SzdvGOfutBRD,"Delacruz, Maria, Ducon, Luiz Lins, Diomedes Chinaski, BK, Kayuá, Pineapple StormTv",Poesia Acústica #2: Sobre Nós,Pineapple StormTV,95,95,25,590467,471767
96,spotify:track:3nc420PXjTdBV5TN0gCFkS,"Martin Garrix, Khalid",Ocean (feat. Khalid),Epic Amsterdam,96,112,4,584844,216419
97,spotify:track:1QqIcxyTz2G7I31wcrnERf,"IZA, Rincon Sapiência",Ginga (Participação especial de Rincon Sapiência),WM Brazil,41,88,16,584440,180625
98,spotify:track:2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,Warner Records,2,96,53,584236,209320
99,spotify:track:0pqyzGaS6qpdHs3bzjVYzb,"Diego & Victor Hugo, Bruno & Marrone",Sem Contraindicação (feat. Bruno & Marrone) - Ao Vivo,Sony Music Entertainment,80,114,27,581503,181736
100,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,"Anitta, J Balvin",Downtown,WM Brazil,1,94,34,574363,193456
101,spotify:track:6ZR7rT7vfwtY0EqyLeyAaO,Mc Gw,Ritmo Mexicano,GR6 Music,8,101,41,570690,190354
102,spotify:track:7B826fTyDa3DkjnKpOgXFo,Dilsinho,12 Horas,Sony Music Entertainment,102,129,5,569466,240048
103,spotify:track:1kNVJQEkobOlyfbctPZ4fs,Mc Don Juan,Amar Amei,GR6 Music,3,106,36,569180,217845
104,spotify:track:0xLt187K4MEhKIxqiNALNN,"MC Rafa 22, DJ Wallace NK",Ritmo do Pam Pam,Funk Da Capital,89,103,14,567273,155141
105,spotify:track:4G1i3FrLYRge4Z2ubJiOW3,"MC Loma e As Gêmeas Lacração, MC WM",Paralisa,WM Brazil,87,109,16,567227,141375
106,spotify:track:3X5zRkzlpTiajlkI9QXQUz,Henrique & Juliano,Meu Amor (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",76,104,53,564455,171306
107,spotify:track:1rfofaqEpACxVEHIZBJe6W,"Camila Cabello, Young Thug",Havana (feat. Young Thug),Syco Music/Epic,3,105,49,564158,217308
108,spotify:track:3laDGpbCmdrGOhjrcYIBYB,Simone & Simaria,Regime Fechado - Ao Vivo,Universal Music Ltda.,9,111,81,538942,232485
109,spotify:track:1IcbQvHb9B7MikgQjfJtAl,Jefferson Moraes,Beber Com Emergência - Ao Vivo,Som Livre,81,110,26,538843,136176
110,spotify:track:2EVaHMfXlWw4ANf6Mb8c5P,Bruno & Marrone,Na Conta Da Loucura - Ao Vivo,Universal Music Ltda.,61,108,41,538737,165074
111,spotify:track:0ihMkv4Usn03EEEF8Rlw22,"João Neto & Frederico, Simone & Simaria",Rapariga Não - Ao Vivo,Som Livre,60,113,49,538039,163450
112,spotify:track:514rhnksEwHUh6LxXsQ4Y9,Selena Gomez,Back To You,UMGRI Interscope,50,107,9,537991,210240
113,spotify:track:7AFASza1mXqntmGtbxXprO,XXXTENTACION,changes,"Bad Vibes Forever, LLC",59,85,4,537238,121886
114,spotify:track:2p8yzBihO2pDFXGPHS3Okh,Zé Neto & Cristiano,Derreter a Aliança - Ao Vivo,Som Livre,102,153,4,534472,189669
115,spotify:track:1a5Yu5L18qNxVhXx38njON,"Alok, Zeeba, Bruno Martini",Hear Me Now,Spinnin' Records,1,118,81,530016,192846
116,spotify:track:2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood,Capitol,116,198,4,526903,
117,spotify:track:3TLik0AUo5Ri65DFrEivd4,"LUDMILLA, DJ Will22",Não encosta,WM Brazil,39,116,12,522518,144039
118,spotify:track:4kWO6O1BUXcZmaxitpVUwp,"Tiësto, Dzeko, Preme, Post Malone",Jackie Chan,Universal Music B.V.,100,119,4,520596,215759
119,spotify:track:5Ufele27Idk8xPHYMh85Ra,"DENNIS, Mc Don Juan",Vou Pegar,Sony Music Entertainment,99,127,18,517996,142153
120,spotify:track:6ujbQPGL1jQs3fAUtKwX0x,George Henrique & Rodrigo,Cliente Preferencial (Um Modão Atrás Do Outro) - Ao Vivo,Universal Music Ltda.,79,132,15,516714,165956
121,spotify:track:7BrsBU0BAytRDvROM4yCbn,Imagine Dragons,Thunder,Kid Ina Korner / Interscope,29,121,63,516500,187146
122,spotify:track:2TihKW8ShdEEhKN3PSDEIq,Henrique & Juliano,Mais Amor E Menos Drama (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",107,123,53,511130,168200
123,spotify:track:5xVJU6DJHnmHnbbKS56yCC,UM44K,4 da manhã,WM Brazil,33,124,58,508364,216428
124,spotify:track:1Zp7mNLp3Q3jeOA0TEl4PI,"Alok, Bruno Martini, Zeeba",Never Let Me Go,Universal Music Ltda.,5,115,62,507569,183370
125,spotify:track:4yjljBusKH0hgsIzHlF85T,LUDMILLA,Solta a batida,WM Brazil,30,117,23,506107,169811
126,spotify:track:0AyCBE9YKWjatl0ukCAhxN,Jonas Esticado,Com Amor Não Se Brinca - Ao Vivo,Som Livre,107,144,36,503885,197198
127,spotify:track:6LEFk0KHRfahO5pOMJlbdV,Zé Neto & Cristiano,Amigo Taxista - Ao Vivo,Som Livre,16,125,35,502232,197969
128,spotify:track:5fzGdLTzJDgOYeniy7U2fk,Maiara & Maraisa,GPS,Som Livre,128,194,2,499485,178218
129,spotify:track:58q2HKrzhC3ozto2nDdN4z,"Cardi B, Bad Bunny, J Balvin",I Like It,Atlantic/KSR,115,131,12,497751,253390
130,spotify:track:2Vx8E3K5icPZR7OCklWBXX,Drake,Nonstop,Cash Money/Drake LP6,47,47,2,492984,238613
131,spotify:track:0E6PsO3ymCfUh7pJQjBgkj,The Carters,APESHIT,Parkwood Entertainment/Roc Nation,131,135,3,492718,264853
132,spotify:track:2U94QDSo9N4e1iXrjo7KAB,Jorge & Mateus,Terra Sem CEP - Ao Vivo,Som Livre,30,134,20,486668,177380
133,spotify:track:6pSYjx66rlqRmGGTHhnjCo,"Mc Livinho, Perera DJ",Fazer Falta,GR6 Music,1,137,58,486032,210960
134,spotify:track:1XCKlzIqaehohdUTihetGN,Turma do Pagode,Cobertor de Orelha - Ao Vivo,Sony Music Entertainment,82,155,47,485371,156921
135,spotify:track:67gLKHTj5FsGwbUCcGQZFm,Marília Mendonça,Parece Namoro - Ao Vivo | Acústico,Som Livre,110,136,16,477047,155199
136,spotify:track:0kHyKhJMukHEPfeh8s7rdM,"Kygo, Imagine Dragons",Born To Be Yours,Kygo,98,158,4,476413,193320
137,spotify:track:4bXwQ9ZcMjoN28b4J9bykr,"Thiaguinho, LUDMILLA",Só Vem! - Ao Vivo,Som Livre,88,138,20,475764,195569
138,spotify:track:7vgNGxchhqDQWjKjLPTPro,"MC Gustta, MC DG",Abusadamente,KondZilla,16,147,45,473741,215937
139,spotify:track:1hw5UuO6s1DRAJmCn4Nc1H,"WC no Beat, Pk, MC Cabelinho, MC Hariel, Orochi",Meu Mundo,Wc No Beat,106,141,21,471789,284117
140,spotify:track:4hpcc2wq84pilUgDbIPkDN,UM44K,Nossa música,WM Brazil,125,140,8,468043,239642
141,spotify:track:2nPYWC7Jtd3gsd1iMQT3Vs,"IZA, Marcelo Falcão",Pesadão,WM Brazil,16,154,40,467151,199200
142,spotify:track:2vRBYKWOyHtFMtiK60qRz7,"ANAVITÓRIA, TIAGO IORC",Trevo (Tu),F/SIMAS,25,148,76,465662,205467
143,spotify:track:2g2ZjM1GjY9Lf2Ff0L94Ul,Henrique & Juliano,Vidinha De Balada (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",5,159,75,463989,186980
144,spotify:track:2gl2F5Z6ReNVh0wcyPLCKA,Naiara Azevedo,Pegada Que Desgrama,Som Livre,69,145,29,463028,182368
145,spotify:track:3swc6WTsr7rl9DqQKQA55C,"Post Malone, Ty Dolla $ign",Psycho (feat. Ty Dolla $ign),Republic Records,57,143,20,462709,221440
146,spotify:track:7nxAHrhpQ31kZtcbzaNMwl,Jorge & Mateus,Bobinha - Ao Vivo,Som Livre,45,197,17,461517,206144
147,spotify:track:4oH03lpFiysmcWex1AyddD,"Cynthia Luz, Mc Davi, Gaab, Pedro Lotto, Paiva Prod",Me Negaram Amor,YALLA,147,152,5,461283,288000
148,spotify:track:7q4aClIlFcgyVQDACJQdmG,"Vintage Culture, KVSH, Breno Miranda",Cante por Nós,Sony Music Entertainment,50,156,18,459640,209032
149,spotify:track:1XUAAp2Hs03Yq6E6hWxOh5,"Paula Mattos, Matheus & Kauan",Matéria de amor (Participação especial de Matheus & Kauan),WM Brazil,112,161,16,458508,177265
150,spotify:track:21YnmkSDhUkmkkni22Svc4,Shawn Mendes,In My Blood,Island Records,21,126,16,449886,211360
151,spotify:track:0JP9xo3adEtGSdUEISiszL,XXXTENTACION,Moonlight,"Bad Vibes Forever, LLC",94,133,4,445567,135090
152,spotify:track:4muZ1PUxmss4cVmYnpLrvs,Dilsinho,Refém,Sony Music Entertainment,152,160,14,444484,223546
153,spotify:track:09UnN5g43PtkrXJr3MuDuS,"Thascya, Zerky, Pablo Dominguez",Roda Gigante - Radio Edit,Sony Music Entertainment,153,-1,1,442745,154838
154,spotify:track:3iVgWdqre5cpMhXMpzw8qi,MC Kekel,Deixa Rolar,KondZilla,137,151,7,442538,162985
155,spotify:track:2ZuG40RDVJQwEaRWQu7Gh4,Zé Neto & Cristiano,Bebida Na Ferida - Acústico,Som Livre,26,149,21,441263,165290
156,spotify:track:3lInRGfft6CCsJJPZX3AXq,"Alok, Mathieu Koss",Big Jet Plane,Spinnin' Records,5,157,41,440494,182146
157,spotify:track:0PaAB17axL9hn88mHiw8g0,"Humberto & Ronaldo, Jerry Smith",Não Fala Não pra Mim,Humberto e Ronaldo,157,-1,1,435541,196613
158,spotify:track:7sP1vX19yRk9To0a7aJDzn,"Iggy Azalea, Tyga",Kream (feat. Tyga),Island Records,158,-1,1,434408,166640
159,spotify:track:0HVv5bEOiI9a0QfgcASXpX,Drake,Nice For What,Cash Money/Drake LP6,69,93,14,431791,210746
160,spotify:track:74i0ocFuhVOLp3f5kNKjeT,Mano Walter,Não Deixo Não,Universal Music Ltda.,114,150,29,431363,204573
161,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,30,128,22,427088,119133
162,spotify:track:3eWHUE5D5R19q7BvOX7NSJ,Ferrugem,Sinto sua falta - Ao vivo,WM Brazil,162,-1,1,423423,204681
163,spotify:track:2ozsutWRgcaZKJsQ6DvFFv,Luan Santana,MC Lençol e DJ Travesseiro,Som Livre,72,99,5,423322,178700
164,spotify:track:202ZvROo781eRsyW3Pl9UN,Zé Neto & Cristiano,Armadura - Ao Vivo,Som Livre,78,184,4,417379,171828
165,spotify:track:12lOxvml5EBvSCzQll7xVS,Jorge & Mateus,Contrato,Som Livre,16,167,36,415102,194730
166,spotify:track:4cnNrOojGyU6J3OXqVTPIg,"Mc Kevin, Mc Davi, Perera DJ",Pra Inveja É Tchau,GR6 Music,166,172,2,411494,173233
167,spotify:track:1ZYD1c1vFMdeyRdNBxJiAr,"Rob Nunes, Jerry Smith",Como é Que Faz (feat. Jerry Smith),Sony Music Entertainment,64,168,26,410505,160651
168,spotify:track:2KxHe4qxNgeFcKpE2r2aBt,"Matheus & Kauan, MC Kevinho",Deixa Ela Beijar,Universal Music Ltda.,4,164,34,410063,166410
169,spotify:track:51MuxTQJudvUASe91tzR4C,"Alok, Jetlag Music, Cecilia Krull, HOT-Q, WADD","My Life Is Going On / La Casa de Papel - Alok, JetLag Music, HOT-Q e WADD Remix",Sony Music Entertainment,76,166,14,409420,232205
170,spotify:track:18CO6ODntZqzMxOxigBps4,"San Joe, Freitera",Desculpa Doutor,Independente,170,170,5,408107,172973
171,spotify:track:5IaHrVsrferBYDm0bDyABy,"Tyga, Offset",Taste (feat. Offset),Last Kings Music / EMPIRE,171,-1,1,404769,232959
172,spotify:track:0KkZFQSvZrTL1zU3cX8Z7e,Thiaguinho,Ponto Fraco - Ao Vivo,Som Livre,172,179,6,404263,205430
173,spotify:track:3r9yRbPvDIt33pDZ0w3m6W,Zé Neto & Cristiano,A Gente Continua - Ao Vivo,Som Livre,34,182,8,403906,136977
174,spotify:track:74WRvctrWHL2kMeTc20VLI,"Aviões do Forró, Wesley Safadão",Eu e a Torcida do Brasil,Som Livre,131,165,7,396216,190367
175,spotify:track:3A1LphuJ5lQD6NjPtxtYFh,Henrique & Juliano,Aquela Pessoa (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",86,176,53,395616,163120
176,spotify:track:6zp6PbBzByRcPTQtXLQV9x,MC Kekel,Mandella É Meu Nome,KondZilla,70,174,26,394387,153230
177,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,153,187,7,393241,200185
