rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
41,spotify:track:7so0lgd0zP2Sbgs2d7a1SZ,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope Records,5,33,43,2477833,251667
42,spotify:track:4jUZymsR3lkia9wkP0o9cX,"DJ TOPO, Mc Livinho",MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,DJ TOPO,6,45,36,2399693,144923
43,spotify:track:1S9fKs0sAdZPlL8ViOARnS,Vitor Santana,João 20 + pra Sempre - Ao Vivo,Vitor Santana,43,55,13,2388152,289313
44,spotify:track:7tz0PRdO9wOCHL5wr8Rne4,"Gustavo Mioto, Ana Castela",Princesa - Ao Vivo,Universal Music Ltda.,44,-1,1,2357980,208917
45,spotify:track:4EVIYtNeI4O8h0lmE0wycC,"Mc Pedrinho, Teko Bolado, Rizzi Get Busy, Tropa da W&S",Encosta na Parede,WMD,20,20,4,2356680,131822
46,spotify:track:6XXqPj8USz1oebSmMPCBLC,"DJ Gouveia, DJ Dozabri, Mc Rodrigo do CN",Tipo Nino Abravanel,Mandela Music,31,39,14,2319593,131076
47,spotify:track:65vJAh07BdwurqR9SRa6f8,"Ferrugem, Sorriso Maroto",Apaguei Pra Todos - Ao Vivo,WM Brazil,17,35,60,2308721,198678
48,spotify:track:2gfn28JSINCJGLrUimmu0l,Jorge & Mateus,Cantada Boba - Ao Vivo,Som Livre,11,44,31,2237683,183249
49,spotify:track:5k7JSycp97vL45zSOoUsTE,Henrique & Juliano,Seja Ex (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",20,49,37,2191609,192034
50,spotify:track:3bpNcH1SCEMn6zuynZGY5e,"Orochi, TkN, RUXN, Kizzy, ProdSmile",Fashion,Mainstreet Records,33,48,14,2175680,213284
51,spotify:track:3FBs8ttL0pPOLTbC6xWpTj,"THE BOX, Oruam, Real Fuba, Didi, Luanzin, Neo Beats, Victor WAO, Maurin, Elow",THE BOX MEDLEY FUNK 6,Sony Music Entertainment,51,109,2,2175232,378218
52,spotify:track:42UBPzRMh5yyz0EDPr6fr1,Sabrina Carpenter,Manchild,Island Records,52,-1,1,2163956,213645
53,spotify:track:17xyLNjsAkAbMRzZl8eOJX,"Kew, Mc Livinho, Dj LK da Escócia",Rebolando,GR6 Music,25,31,4,2133153,106685
54,spotify:track:6Tp4LCJ5r5IJaEf8lnlPfG,Henrique & Juliano,De Trás Pra Frente (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,46,139,2131420,163089
55,spotify:track:3iDZj9V0RSElRwVgtmMYgJ,"Oruam, Maurin, Victor WAO",Lei Anti O.R.U.A.M,Mainstreet,10,47,16,2098632,158608
56,spotify:track:7opE9OJaqrvkQspmfJdVsS,Guilherme & Benuto,Filho da Mãe - Ao Vivo,Sony Music Entertainment,52,54,10,2021921,137349
57,spotify:track:3cwVKjzKSTfvacYJF6Tkub,Léo Foguete,Última Noite - Solo,Acertei Produções,5,60,35,2016702,154553
58,spotify:track:6ukVCqH77f6cwRHyJBhGgy,Israel & Rodolffo,Arruma Um Bão,Som Livre,13,65,36,2005449,175078
59,spotify:track:1uYHfa5rjM1oUpKgst7U8F,"Dj Aguilar, Dj Tchouzen, MC Marlon PH",Deixa Eu Mandar Meu Passinho,Dj Aguilar,17,43,9,1979182,112907
60,spotify:track:4dGx53NJZJyuuLP5ownH1p,"Wesley Safadão, Natanzinho Lima",Mentira Estampada,Wesley Safadao,11,62,38,1975515,173206
61,spotify:track:1h0yBDChztCJRTqmI5U6ou,MORADA,É Tudo Sobre Você / Ser Mudado - Ao Vivo,Onimusic,59,59,14,1956023,442406
62,spotify:track:7KTYk6K4TSK56iNecGe2R2,"DJ Biel Divulga, DJ Dozabri, Mc Lekão",Fica De Quatão,TREM,62,85,4,1945010,133615
63,spotify:track:4VNRWHoiKHZJIoQHPbmJIv,Felipe e Rodrigo,Gosta De Rua (Ao Vivo),MK Records,1,84,62,1901542,171335
64,spotify:track:0vYrfm0eUQyi6fWbYnBiDc,"DJ NATAN 22, Mc Rodrigo do CN, DJ DN do Dick",Meu Carro Nao Tem Porta Luva - Remastered 2024,Snafu Records,21,57,23,1834614,159999
65,spotify:track:4MF0VMffyxHsy3GZwwUnAs,Matuê,A Morte do Autotune,30PRAUM,52,58,62,1828078,216710
66,spotify:track:0BUkQGUXgcvf3gdCWYbtnJ,"Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, Mc Rodrigo do CN, MC K9, mc pl alves",Oh Garota Eu Quero Você Só Pra Mim.,Mainstreet Records,1,61,25,1804923,166861
67,spotify:track:2uITTxs2bD6mQxJih9aKNX,"Brenno & Matheus, Luan Pereira",Em Cima do Peão,New Music,41,42,6,1798566,134240
68,spotify:track:5asabafNzfAzjUecDvuNES,Henrique & Juliano,Aquela Pessoa (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",34,63,176,1797916,166838
69,spotify:track:3eHeTsX6W9iIEfn8l2xrWO,Henrique & Juliano,Meu Amor (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",65,70,120,1774194,174134
70,spotify:track:2j7pQPTsRj2k3XFU6Vkb8g,"Kyan, Mu540, Veigh",Pente 270!,EHXIS,70,73,2,1762867,221706
71,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"MC Tuto, DJ Glenner",Barbie,Sonar Music,1,56,34,1759519,192755
72,spotify:track:4PiA2gsPjf5jD1zlv1DeyH,"Gustavo Mioto, Grupo Menos É Mais",Nada Com Nada - Ao Vivo,Universal Music Ltda.,15,76,27,1732973,161866
73,spotify:track:6h3EEYgtIuOjeqQPIC3H37,"Eric Land, Natanzinho Lima",Pilantra e Meio,Eric Land,1,98,31,1724732,188823
74,spotify:track:2xTM0m9HD3gIqNSutA0LNJ,"Jorge & Mateus, Henrique & Juliano",Xonei,Som Livre,3,69,43,1721613,154555
75,spotify:track:0lTCXzpd3WL5FsPsrO2W4W,Israel & Rodolffo,"Não, Mas Quase - Ao Vivo",Som Livre,46,67,9,1715948,169219
76,spotify:track:6Ap9SM1WkmI4b4Mo2Cpa6f,"NATTAN, Léo Foguete",Última Noite,Nattan,8,96,34,1702181,157557
77,spotify:track:7l9Tq5phzkLnhWUyfp702G,"Kaique e Felipe, Luan Pereira",Saveiro,Sony Music Entertainment,1,81,46,1700535,144665
78,spotify:track:4ssHL7bSnOAE7HjiuLx6Co,Matuê,Crack com Mussilon,30PRAUM,1,94,40,1681829,154418
79,spotify:track:1pjpPXl66t4FeQaFscpG73,Henrique & Juliano,Cidade Vizinha (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,86,115,1651608,178903
80,spotify:track:5oI9blwsXC8AkTWw6wASY8,Matuê,Máquina do Tempo,Sony Music Entertainment,2,93,90,1646672,230400
81,spotify:track:7MnT7msJZg3XBAS0OTfGrB,Legião Urbana,Tempo Perdido,EMI Brazil,72,104,75,1641255,302200
82,spotify:track:0pGsxpkJC9IwK93fmqEYXn,Grupo Menos É Mais,Aquele Lugar - Ao Vivo,Som Livre,48,75,17,1637303,167528
83,spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,Som Livre,4,99,120,1635109,159322
84,spotify:track:27xkOIER6uDLKALIelHylZ,Jin,Don’t Say You Love Me,BIGHIT MUSIC,43,52,4,1633287,180716
85,spotify:track:1sWx8hqMdjT3Gc7F9BSbUY,"Eric Land, Mc Livinho, DJ TOPO",Na Imaginação,Eric Land,34,50,8,1618970,114044
86,spotify:track:7pkpWcko6KEZANj0xKsCsu,Matheus & Kauan,Cronômetro - Ao Vivo,Universal Music Ltda (S&D),15,107,49,1606107,165301
87,spotify:track:06n87WQroP5WFD4aR45T8X,"DJ Japa NK, Mc Negão Original, MC Meno K",Comedinha Ficou Bravo,Love Funk,58,79,20,1596102,152355
88,spotify:track:096gZM7wp5GKHBwtWY3d0z,"Link do Zap, pluglip",a última dança,Link do Zap,29,91,16,1583966,126511
89,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",40,87,65,1559199,180304
90,spotify:track:2LHNTC9QZxsL3nWpt8iaSR,Lady Gaga,Abracadabra,Interscope Records,7,72,19,1554589,223398
91,spotify:track:0uAFGvNJOQMyB4UZN7qoIB,Wesley Safadão,Seis Cordas / Baião de Dois / Cavalo Lampião - Ao Vivo,Wesley Safadao,91,115,5,1552960,315500
92,spotify:track:6m8AgjfI28ER6odzMxmHtR,Racionais MC's,"Vida Loka, Pt. 1",Boogie Naipe,88,88,33,1547727,303560
93,spotify:track:4sTlQPMyoFMPdhAJvErBN3,ATLXS,PASSO BEM SOLTO - Slowed,broke,61,83,11,1542607,116072
94,spotify:track:7shkORZD3NNi6waqw7eIqT,Gusttavo Lima,Proibido Terminar - Ao Vivo,Sony Music Entertainment,13,78,18,1541462,165888
95,spotify:track:7BGhllQfISbfkwYSkp5nRC,Teto,YES OR NO,30PRAUM,11,74,11,1536375,188571
96,spotify:track:3CvpnVAV75lKCcaTtUTpgW,"Chefin, LB Único",Se Essa Bunda For Uma Empresa,Chefin Distribuição,16,77,14,1525045,162461
97,spotify:track:3tA0vALUwrzkTgHcm9j6oJ,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,2,168,119,1520387,182340
98,spotify:track:4swtnATsndB7VJVq0n4EQE,"DJ CZ, MC Nito, DJ TS, Mc Pogba, Prime Funk",Rabetão De Terremoto,Prime Funk,7,68,11,1517218,107076
99,spotify:track:1l0wjEdL5zYutUW8tVFiZO,"Mc Negão Original, DJ Japa NK, DJ Guh Mix",Medley de Igaratá 3,Cria Hit BR,10,108,31,1501826,265848
100,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,33,97,56,1498774,210373
101,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,69,95,67,1492867,210688
102,spotify:track:0arxXBXzv96Q449DK1SmiX,"BK, Kolo, Evinha",Cacos De Vidro (sample: Esperar pra Ver),Gigantes,23,100,19,1492560,149373
103,spotify:track:0zxWyvrKyz031tFfBnkYLr,Henrique & Juliano,Como É Que A Gente Fica (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",23,64,134,1491386,163913
104,spotify:track:48tyRFRqsKTYnViVA1XOk9,Lauana Prado,Kamasutra - Ao Vivo,Universal Music Ltda.,28,66,14,1490363,153335
105,spotify:track:39O9PGzlZnVTOhAYQjyBRG,Natanzinho Lima,Uma e Quinze da Manhã,Sua Música Digital,2,141,28,1489206,164466
106,spotify:track:1t8mEq3LXp7X6CXcVUM1jx,"Augusto Dávila, Luan Pereira",Dona Chica,A&R,106,174,2,1485771,175193
107,spotify:track:6sRLrSetyIwIKhW1eMlUNP,"Matheus & Kauan, Marília Mendonça",Vou Ter Que Superar - Ao Vivo,Universal Music Ltda.,2,89,86,1472201,189059
108,spotify:track:2o2xhyri4aJUtgMGkf5P0J,"ANAVITÓRIA, Lenine",Lisboa,F/SIMAS,83,137,32,1467148,219302
109,spotify:track:6YdJ2jJOo143KhXT9qvQVe,"MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada",300 no 7,MC GP & GR6,11,101,48,1462273,195572
110,spotify:track:5QbtKOsjbEGkx0GMiQGBZt,"fhop music, Hamilton Rabelo",Tu és + Águas Purificadoras - Ao Vivo,FHOP Music,48,105,63,1456549,476736
111,spotify:track:1ETqfJSAMaoPPGyfalDP2A,"Kaique e Felipe, Murilo Huff",Me Ama Consciente - Ao Vivo,Sony Music Entertainment,56,71,3,1444602,185027
112,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,7,82,47,1432474,170887
113,spotify:track:2bjUb6brYmvOXkMboRENLa,"Humberto & Ronaldo, Jorge e Mateus",Romance - Ao Vivo,Humberto e Ronaldo,113,195,4,1431315,182400
114,spotify:track:6cFW2FPaUL4YRJfS9zFJaV,Simone Mendes,Dois Tristes - Ao Vivo,UME - Global Clearing House,4,140,60,1423929,189440
115,spotify:track:0KDxhAvKeiVFL1bZccQVJs,Zé Neto & Cristiano,Pulando o Muro - Ao Vivo,Som Livre,62,125,32,1422962,152279
116,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,10,113,95,1421360,224001
117,spotify:track:7xcDd2JxnJtO87QQr8uY0O,"Natanzinho Lima, Mc Tato, Gabb MC",Me Apaixonei Nessa Morena,Sua Música Digital,90,161,11,1416360,171480
118,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,48,131,35,1413267,216880
119,spotify:track:5TOvA5Uhxti7FPh0EIdClV,"MC LUUKY, DJ JB Mix",Malvadinho,EDITORA E GRAVADORA A BASE RECORDS,1,90,32,1410507,120115
120,spotify:track:6C5EczmaeIUmf1pTYux9f1,Jorge & Mateus,"Tem Amor, Tem Volta - Ao Vivo",Som Livre,98,124,13,1408861,142755
121,spotify:track:4Nj2zoYULwyYnJTU3AZf6B,Diego & Victor Hugo,Dama do Baralho - Ao Vivo,Sony Music Entertainment,39,80,11,1405083,165452
122,spotify:track:0vFVkEDrV58pAPEtKJLvP5,"Songs Five Music, José Jr",Yeshua - Ao Vivo,The Bow,122,179,6,1403238,500993
123,spotify:track:6bTdZ7xfKp3NqqADJ8HLyj,"Matuê, WIU, Teto",Vampiro,Sony Music Entertainment,1,129,131,1392457,250434
124,spotify:track:6UzGpz33nYXa3gAEJ1mndV,"Hugo & Guilherme, Maiara & Maraisa",O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo,Som Livre,10,152,45,1391527,204343
125,spotify:track:77HhVmRv7IxDqkyMxElSrK,"Anitta, Mc Danny, HITMAKER",Sei Que Tu Me Odeia,Universal Music Ltda.,3,92,21,1388290,160846
126,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,79,132,128,1369438,240426
127,spotify:track:6RgXU5moRK2kNovhLQV0Yq,"BK, Luccas Carlos, Nansy Silvvz, Gigantes",Músicas de amor nunca mais,Gigantes,127,128,11,1369116,202899
128,spotify:track:4NjI4qbTN70oQZ8Alt9cdC,"Kadu Martins, Henry Freitas, Nuzio Medeiros",Ritmo da Sanfoninha (Fomfomrom),Kadu Martins,128,188,2,1363837,127771
129,spotify:track:4IlklRFZUgNQlwwW0PSLm7,"Grelo, Henrique & Juliano",Paredões,Henrique & Juliano,23,158,27,1363399,175621
130,spotify:track:1OGtusmbhssNPdnDxqol0P,"Casa Worship, Julliany Souza, Léo Brandão",A Casa É Sua - Ao Vivo,Casa Worship,120,142,78,1362267,562388
131,spotify:track:0zjFoEgApePlXu5vHP8Lcn,"DJ CZ, MC Nito, DJ TS, DJ DUARTE, Prime Funk",Braba No Chá,Prime Funk,51,121,6,1353119,129229
132,spotify:track:1Nmcs8zk7LfcvHRgLtTM5J,"Orochi, Papatinho",Amor de Fim de Noite,Mainstreet Records,36,103,94,1335580,221142
133,spotify:track:6VH6SBNNL2RVWwImq046ce,"Boladin 211, Dejinha, MC Rick, DJ AL4DDIN",Penélope Charmosa 2,Kave,5,127,22,1334272,171692
134,spotify:track:6vq7r1Pqd3pyI07u63cPZV,Simone Mendes,Erro Gostoso - Ao Vivo,Universal Music Ltda.,3,136,113,1334176,178811
135,spotify:track:0GbvYZsvz7bWyijBDESebX,Simone Mendes,Mulher Foda - Ao Vivo,Universal Music Ltda.,10,138,46,1327046,162190
136,spotify:track:1MparvKC8QIDwu06iO3qVr,Henrique & Juliano,Volta Por Baixo (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",3,114,96,1325264,192632
137,spotify:track:47j8u38wfvxdQeRA7TBJrB,MORADA,É Tudo Sobre Você - Ao Vivo,Onimusic,126,147,19,1321393,372173
138,spotify:track:74LohOvD6SpyKQHPt4WTGC,Ícaro e Gilmar,Voltável - Ao Vivo,MJ Records,102,139,12,1313190,167709
139,spotify:track:5Bp7TFENcgsdLCL8fMOSKs,"Supernova Ent, G.A, Ghard, Veigh, Niink","Adora a bunda, odeia o rosto (feat. Veigh & Niink)",Supernova Entertainment,32,146,23,1305748,173859
140,spotify:track:3WxetTBTlpfyknxJfPQ7eQ,"MC Cebezinho, Dj Yuri Pedrada, Love Funk",Observando Essa Salada,Love Funk,8,106,20,1305339,181644
141,spotify:track:3H7eBmcTJyuEMStfmKuLmG,"MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Kako",A Danada Me Ligando,Love Funk,1,134,41,1296106,283636
142,spotify:track:4eqOz5gdCYww9GB5q3q1pU,"DJ Douglinhas, DJ Miller Oficial, MC Torugo",Puta É Só um Detalhe,DJ DOUGLINHAS,13,126,24,1284993,158827
143,spotify:track:2Xcc5Rsawh7EkzUwdVFrnn,Henrique & Juliano,Mudando De Assunto (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",120,144,12,1284047,195807
144,spotify:track:2655xYZ347fG2N6OjkoMQ8,Jorge & Mateus,Logo Eu,Som Livre,88,-1,34,1279364,155720
145,spotify:track:5pFKYnVJvof8TZb2wQdCG4,"Mc Jacaré, Mc Negão Original, DJ Japa NK",Eu Até Gosto de Você,Croco Hits,122,122,5,1266627,149543
146,spotify:track:3zXIfbjxSzPMNP6JDZsQsi,"Orochi, Kizzy",Mitsubishi,Mainstreet Records,119,130,27,1255917,182181
147,spotify:track:0UGGLKM970ymsBBN5TKjsD,"MC Tuto, DJ Oreia",2025,Sonar Produtora,11,133,24,1255289,172820
148,spotify:track:1MnUXXQEuzlJFNF5xMH1XQ,Matheus & Kauan,Nessas Horas - Ao Vivo,Universal Music Ltda.,54,-1,48,1254326,208930
149,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,66,143,44,1252248,261466
150,spotify:track:5k21RXqN11N0TIeLLySlDv,Isadora Pompeo,Ovelhinha (Ao Vivo),Sony Music Entertainment,110,171,49,1251363,276453
151,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,78,165,136,1251287,183956
152,spotify:track:5rHhO6SBSzo3E9m3KHyCtt,"Murilo Huff, Ana Castela",Peça Íntima,M Show,8,149,35,1251105,169634
153,spotify:track:5CSzt2msdo6pWVxkaKX1FG,Theuzinho,Não Tente Me Impedir,Theuzinho Cantor,109,159,10,1248504,168910
154,spotify:track:6JKkP9ABQzYZUFSKSVDKIc,"1Kilo, Baviera, Knust, Pablo Martins",Deixe Me Ir (feat. Pablo Martins) - Acústico 1Kilo,1Kilo Records,1,110,158,1245932,213191
155,spotify:track:2FG6DJRP9URLUHWn8GDYex,"Incendiários, Marcelo Markes",Eu Tenho Você (Ao Vivo),MM Produções,38,102,10,1244067,471285
156,spotify:track:4rifwEhBeY2g3hHOYeFrWo,"Clayton & Romário, NATTAN",Desapaixona Eu - Ao Vivo,WM Brazil,156,-1,1,1242314,157407
157,spotify:track:2kBxNuYFT0J8w9CD4ugLpJ,"Marcos & Fernando, Henrique & Juliano",Trocaria Tudo - Ao Vivo,Work Show,75,148,11,1236944,192133
158,spotify:track:7izihBeq9rmGYnierSTjv8,Gamadinho,Instinto - Ao Vivo,Gamadinho,127,150,21,1236695,213559
159,spotify:track:7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,Sweet Child O' Mine,Guns N Roses P&D,147,176,13,1231632,356066
160,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,136,163,51,1228316,253920
161,spotify:track:4yEKHiUQA70cjfWnEL2m13,"Drops INA, Paulo Vicente",É Ele,Onimusic,73,135,35,1222793,495857
162,spotify:track:3dogmfX3DpsPsaCNjIimIy,Iguinho e Lulinha,Marra De Bandida,Believe,162,-1,1,1220318,125240
163,spotify:track:1N19UVD4GRBFT6UrDaX6rk,"Turma do Pagode, Grupo Menos É Mais",Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),Sony Music Entertainment,103,156,46,1216576,216818
164,spotify:track:3lkv8itXt58NC98Fq0EGEB,"PEDRO SAMPAIO, J Balvin, Take A Daytrip",PERVERSA,WM Brazil,164,173,2,1214612,132727
