rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
27,spotify:track:74gguwbBvfBTurNJUWFOsC,Zé Neto & Cristiano,Largado As Traças - Acústico,Som Livre,1,25,19,1485108,217846
28,spotify:track:2srL4DYBekshpbprS6H0mO,"1Kilo, Baviera, Knust, Pablo Martins",Deixe Me Ir (feat. Pablo Martins) - Acústico 1Kilo,1Kilo Records,1,28,56,1384467,213191
29,spotify:track:5tNnnptCfuLXLHnDqrL9ku,MC Kevinho,Papum,KondZilla,26,26,6,1368880,139980
30,spotify:track:0dGqIEsFN3KakdPCMkgjre,"Thiago Brava, Jorge",Dona Maria,MM Music,8,29,32,1229437,187998
31,spotify:track:4eizL2CPEy9lFUZw7HBKrk,"Rashid, Luccas Carlos",Bilhete 2.0,Sony Music Entertainment,31,44,6,1224320,223488
32,spotify:track:66wtCJjGr2mE6lLaLwkj6i,"Gabriel Diniz, Wesley Safadão",Acabou Acabou (Quando Eu Digo Que Acabou) - Live,Universal Music Ltda.,31,31,25,1211615,191061
33,spotify:track:7ef4DlsgrMEH11cDZd32M6,"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),Sony Music UK,33,36,10,1180052,214846
34,spotify:track:0nlFCC2xIQqUJpuQIVPl7S,"MC Dede, MC Kevinho",Pega a Receita,KondZilla,27,30,8,1176224,160615
35,spotify:track:0pDaqgIForVNO4jrtTxcWT,MC's Jhowzinho & Kadinho,Agora Vai Sentar,Warner Music Brasil sob licenciamento exclusivo da Play Produtora e Start Music,1,32,40,1124636,228922
36,spotify:track:39N9RPD9MRb5WmoLzNzPeA,"Nicky Jam, J Balvin",X,Sony Music Latin,27,35,15,1073451,173627
37,spotify:track:3gIJtSoFovsYGlVVPpWjRp,"Tropkillaz, Major Lazer, MC Kevinho, Busy Signal",Loko,Universal Music Division Capitol Music France,33,33,5,1073063,163013
38,spotify:track:5czCFvsdcKKkWdwT2AAAZC,Marília Mendonça,Ausência - Ao Vivo | Acústico,Som Livre,38,38,13,1071778,149995
39,spotify:track:1n36knZX4bQ6FvcNEISVe9,"Wesley Safadão, Aldair Playboy, MC Kevinho",Amor Falso,Wesley Safadao,37,37,4,1042301,176945
40,spotify:track:6T8cJz5lAqGer9GUHGyelE,Drake,God's Plan,Cash Money/Drake LP6,18,34,21,1034174,198960
41,spotify:track:2x67AU9q3lf7cfPSzxCDsL,Henrique & Juliano,De Trás Pra Frente (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,41,49,985632,157600
42,spotify:track:7CtFr21TzdM4ntuBkwzpxg,"Jerry Smith, Mc Nando Dk, DJ Cassula",Troféu do Ano,Produtora X,16,39,32,968905,189048
43,spotify:track:3Cabw7y9EoR68v7dBS76HQ,Ferrugem,Pirata e tesouro - Ao vivo,WM Brazil,38,42,20,965405,219592
44,spotify:track:5ac0YTpOaDX9wEYYyGCglL,Wesley Safadão,Ar Condicionado no 15 - Ao Vivo,Wesley Safadao,8,40,56,960683,168240
45,spotify:track:7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now,Republic Records,45,46,7,950492,231266
46,spotify:track:5SxkdsY1ufZzoq9iXceLw9,Ariana Grande,no tears left to cry,Republic Records,7,45,8,941627,205946
47,spotify:track:6FRLCMO5TUHTexlWo8ym1W,"Maroon 5, Cardi B",Girls Like You (feat. Cardi B) - Cardi B Version,Interscope Records*,47,55,2,938145,235545
48,spotify:track:4NFqlsk3yQn7DULU8OGnfP,Marília Mendonça,Estranho - Ao Vivo | Acústico,Som Livre,24,60,12,917791,157930
49,spotify:track:6EFIK4B0jrvLO096QYEhnX,"Zé Felipe, Menor",Você Não Vale Nada,Som Livre,43,43,40,894023,210266
50,spotify:track:514rhnksEwHUh6LxXsQ4Y9,Selena Gomez,Back To You,UMGRI Interscope,50,61,5,883633,210240
51,spotify:track:76cy1WJvNGJTj78UqeA5zr,Dua Lipa,IDGAF,Warner Records,33,51,22,875186,217946
52,spotify:track:5nqehpNGoRAz4wUFK3wT9k,"Nego do Borel, Rennan da Penha",Me Solta,Sony Music Entertainment,52,-1,1,867649,161096
53,spotify:track:6BPt2sVRvE41rUixcCAHY6,"Felipe Araújo, Henrique & Juliano",A Mala É Falsa - Ao Vivo,Universal Music Ltda.,24,47,77,853962,183986
54,spotify:track:1wgD52FywIwdnLdV2Fa8NK,George Henrique & Rodrigo,De Copo Em Copo - Ao Vivo,Universal Music Ltda.,41,50,40,837341,158865
55,spotify:track:76NzI3TmJCAvw28nB3EGk2,Jonas Esticado,Contrário,Som Livre,43,49,12,822004,176734
56,spotify:track:08bNPGLD8AhKpnnERrAc6G,"Marshmello, Anne-Marie",FRIENDS,Joytime Collective,34,53,18,812932,202620
57,spotify:track:3HxM4lAPdlTxdl60Ecn092,Henrique & Diego,Das 9 às 6,Sony Music Entertainment,52,52,13,803713,173105
58,spotify:track:2b9irL6QwOdbjJJldQoUOK,Naiara Azevedo,Ladrão,Som Livre,56,57,12,792531,149681
59,spotify:track:1mBx8G3GBajrV0eTeYQshc,Maiara & Maraisa,Quem Ensinou Fui Eu,Som Livre,54,54,16,785384,151082
60,spotify:track:6gquljDBW7rE6mCBzmTRxo,"Henrique & Diego, Simone & Simaria",Raspão (feat. Simone & Simaria) - Ao Vivo,Sony Music Entertainment,6,59,77,785264,192946
61,spotify:track:3HEb6Y5dv8PgD6JgsIQNac,Zé Neto & Cristiano,Bebida Na Ferida - Ao Vivo,Som Livre,61,91,4,778336,199363
62,spotify:track:0e7ipj03S05BNilyu5bRzt,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,14,58,39,776959,218146
63,spotify:track:6uyMtLQXZ8amkLyv5l7F7O,"Marília Mendonça, Bruno & Marrone",Transplante,Som Livre,25,62,30,761946,166091
64,spotify:track:4lNriuYNZD2YP2OPG6xOte,"Gaab, MC Hariel",Tem Café,Som Livre,19,64,30,761297,262687
65,spotify:track:3sIMCkwUZbQbWeNOTG3ET4,"Lucas Lucco, MC G15",Permanecer (feat. MC G15),Sony Music Entertainment,5,63,32,755517,202521
66,spotify:track:7ieFtgZBYSC94nGs5yF0Wk,"Mc Livinho, Perera DJ",Azul Piscina,GR6 Music,21,65,31,753544,214153
67,spotify:track:4uD7ypL7pDmOiMiVX6TCCa,Mc IG,3 Dias Virado,GR6 Music,57,66,17,752647,207157
68,spotify:track:51lvNDivO4iw1u9Fa6QYdQ,Naiara Azevedo,Buá Buá,Som Livre,68,-1,1,745861,193454
69,spotify:track:5U28PY9MekLyCBYtLHGQpe,Melim,Meu Abrigo,Universal Music Ltda.,69,109,3,733291,231474
70,spotify:track:1qDZnViQgUItsMpWLVwfGb,"ANAVITÓRIA, Matheus & Kauan",Fica,Universal Music Ltda.,20,87,60,733255,184280
71,spotify:track:0lCmp1Mws7I9K4a0OAgces,Mano Walter,Juramento do Dedinho,Som Livre,71,71,6,730547,164808
72,spotify:track:2ozsutWRgcaZKJsQ6DvFFv,Luan Santana,MC Lençol e DJ Travesseiro,Som Livre,72,-1,1,727365,178700
73,spotify:track:1R1HmdunvOnEK4bibKp7q5,"Mc Davi, Mc Pedrinho","Bonita, Lindinha e Sagaz",GR6 Music,61,68,16,727142,155076
74,spotify:track:6kPJZM97LwdG9QIsT7khp6,"Clean Bandit, Demi Lovato",Solo (feat. Demi Lovato),Atlantic Records UK,74,151,3,718985,222653
75,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,67,75,700592,233712
76,spotify:track:2nPYWC7Jtd3gsd1iMQT3Vs,"IZA, Marcelo Falcão",Pesadão,WM Brazil,16,72,36,693101,199200
77,spotify:track:6X5jBkAFu7HE3jigdoVW3r,"Solange Almeida, Wesley Safadão",Se é pra Gente Ficar (feat. Wesley Safadão),Sol Produção e Administração Artística ltda.,40,76,42,688188,176236
78,spotify:track:1QqIcxyTz2G7I31wcrnERf,"IZA, Rincon Sapiência",Ginga (Participação especial de Rincon Sapiência),WM Brazil,41,82,12,687429,180625
79,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,"Anitta, J Balvin",Downtown,WM Brazil,1,74,30,676832,193456
80,spotify:track:7Izh7zLJGw1Nscd62Exxj4,Imagine Dragons,Believer,Kid Ina Korner / Interscope,38,77,71,674011,204346
81,spotify:track:6zj6m5lgw6SB5bWxKdnnM1,"Lucas Lucco, MC Kekel",I Loveando Tu (feat. MC Kekel) - Ao Vivo,Sony Music Entertainment,78,81,7,671151,184112
82,spotify:track:0r9tHLACmVGOXxsVRGvA3U,"Jerry Smith, MC Loma e As Gêmeas Lacração, DJ Cassula",Não Se Apaixona,Produtora X,78,78,7,664213,210731
83,spotify:track:5Vw6ZLNB6Ko7VZM6vmNIbr,"Diego & Victor Hugo, Henrique & Juliano",O Alvo (feat. Henrique & Juliano) - Ao Vivo,Sony Music Entertainment,83,101,21,660530,164956
84,spotify:track:6UZJOc2HBrTp9DYfir9N8n,Simone & Simaria,Regime Fechado - Ao Vivo,Universal Music Ltda.,9,80,77,655188,232485
85,spotify:track:2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,Warner Records,2,75,49,654885,209320
86,spotify:track:2caWIcrS6CLQDB5WglieeA,Jerry Smith,Menina Braba,Universal Music Ltda.,79,79,12,645551,180976
87,spotify:track:5KNi9XFap48ry4puG7rvqv,Ferrugem,Pra você acreditar - Ao vivo,WM Brazil,86,86,10,639465,203894
88,spotify:track:3TLik0AUo5Ri65DFrEivd4,"LUDMILLA, DJ Will22",Não encosta,WM Brazil,39,48,8,638196,144039
89,spotify:track:1YUWhlQjFv7MQpcbb77zTL,"Pineapple StormTv, Choice, Lord ADL, Tiago Mac, Sant, Maria, Slim Beat, Salve Malak",Poesia Acústica #3: Capricorniana,Pineapple StormTV,77,89,30,634615,430296
90,spotify:track:0pqyzGaS6qpdHs3bzjVYzb,"Diego & Victor Hugo, Bruno & Marrone",Sem Contraindicação (feat. Bruno & Marrone) - Ao Vivo,Sony Music Entertainment,80,93,23,618723,181736
91,spotify:track:1kNVJQEkobOlyfbctPZ4fs,Mc Don Juan,Amar Amei,GR6 Music,3,88,32,615409,217845
92,spotify:track:4yjljBusKH0hgsIzHlF85T,LUDMILLA,Solta a batida,WM Brazil,30,84,19,612985,169811
93,spotify:track:1hnGRSqLdeLB7x7kdDuizq,Bruno & Marrone,Na Conta Da Loucura - Ao Vivo,Universal Music Ltda.,61,94,37,608338,165074
94,spotify:track:3gvqZpohrsWFwGH1IoFK5b,"Silva, Anitta",Fica Tudo Bem,Slap,94,125,3,603902,167250
95,spotify:track:1IcbQvHb9B7MikgQjfJtAl,Jefferson Moraes,Beber Com Emergência - Ao Vivo,Som Livre,81,90,22,602013,136176
96,spotify:track:21YnmkSDhUkmkkni22Svc4,Shawn Mendes,In My Blood,Island Records,21,70,12,601898,211360
97,spotify:track:0xLt187K4MEhKIxqiNALNN,"MC Rafa 22, DJ Wallace NK",Ritmo do Pam Pam,Funk Da Capital,89,96,10,601382,155141
98,spotify:track:3X5zRkzlpTiajlkI9QXQUz,Henrique & Juliano,Meu Amor (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",76,98,49,600468,171306
99,spotify:track:1rfofaqEpACxVEHIZBJe6W,"Camila Cabello, Young Thug",Havana (feat. Young Thug),Syco Music/Epic,3,83,45,597921,217308
100,spotify:track:5xVJU6DJHnmHnbbKS56yCC,UM44K,4 da manhã,WM Brazil,33,103,54,594630,216428
101,spotify:track:4G1i3FrLYRge4Z2ubJiOW3,"MC Loma e As Gêmeas Lacração, MC WM",Paralisa,WM Brazil,94,97,12,593869,141375
102,spotify:track:0b9oOr2ZgvyQu88wzixux9,Childish Gambino,This Is America,Wolf+Rothstein/RCA Records,24,69,6,591894,225773
103,spotify:track:6ZR7rT7vfwtY0EqyLeyAaO,Mc Gw,Ritmo Mexicano,GR6 Music,8,99,37,587510,190354
104,spotify:track:6LEFk0KHRfahO5pOMJlbdV,Zé Neto & Cristiano,Amigo Taxista - Ao Vivo,Som Livre,16,100,31,582735,197969
105,spotify:track:3swc6WTsr7rl9DqQKQA55C,"Post Malone, Ty Dolla $ign",Psycho (feat. Ty Dolla $ign),Republic Records,57,95,16,574761,221440
106,spotify:track:6ujbQPGL1jQs3fAUtKwX0x,George Henrique & Rodrigo,Cliente Preferencial (Um Modão Atrás Do Outro) - Ao Vivo,Universal Music Ltda.,79,105,11,574622,165956
107,spotify:track:2TihKW8ShdEEhKN3PSDEIq,Henrique & Juliano,Mais Amor E Menos Drama (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",107,112,49,572451,168200
108,spotify:track:2gl2F5Z6ReNVh0wcyPLCKA,Naiara Azevedo,Pegada Que Desgrama,Som Livre,69,107,25,572084,182368
109,spotify:track:06ZpMjkNdIDKVf3mK29UiC,"Alok, Bruno Martini, Zeeba",Never Let Me Go,Universal Music Ltda.,5,102,58,570365,184070
110,spotify:track:67gLKHTj5FsGwbUCcGQZFm,Marília Mendonça,Parece Namoro - Ao Vivo | Acústico,Som Livre,110,114,12,570236,155199
111,spotify:track:0ihMkv4Usn03EEEF8Rlw22,"João Neto & Frederico, Simone & Simaria",Rapariga Não - Ao Vivo,Som Livre,60,106,45,561142,163450
112,spotify:track:2U94QDSo9N4e1iXrjo7KAB,Jorge & Mateus,Terra Sem CEP - Ao Vivo,Som Livre,30,108,16,561072,177380
113,spotify:track:1a5Yu5L18qNxVhXx38njON,"Alok, Zeeba, Bruno Martini",Hear Me Now,Spinnin' Records,1,104,77,554981,192846
114,spotify:track:3lInRGfft6CCsJJPZX3AXq,"Alok, Mathieu Koss",Big Jet Plane,Spinnin' Records,5,73,37,540298,182146
115,spotify:track:36wm1WBVArEbnIgtkT3abj,"Cat Dealers, LOthief, Santti",Sunshine,Sony Music Entertainment,91,120,6,536685,183934
116,spotify:track:1m1vw2OQTYHt9AukcIPs8x,Henrique & Diego,Escalada pra Jogar,Sony Music Entertainment,39,116,26,535162,186653
117,spotify:track:0AyCBE9YKWjatl0ukCAhxN,Jonas Esticado,Com Amor Não Se Brinca - Ao Vivo,Som Livre,107,113,32,532427,197198
118,spotify:track:1hw5UuO6s1DRAJmCn4Nc1H,"WC no Beat, Pk, MC Cabelinho, MC Hariel, Orochi",Meu Mundo,Wc No Beat,106,110,17,532080,284117
119,spotify:track:26gceVsA1ybT8qsX3aYLEn,Imagine Dragons,Thunder,Kid Ina Korner / Interscope,29,119,59,529247,187146
120,spotify:track:3bH4HzoZZFq8UpZmI2AMgV,John Mayer,New Light,Columbia,115,115,2,528489,216014
121,spotify:track:2hgsL5UcOToRWUnNg9Jxfi,Mano Walter,Não Deixo Não,Universal Music Ltda.,114,121,25,522099,204573
122,spotify:track:5xLgaPb5QER901yGpnJb7w,Maiara & Maraisa,Maldade - Ao Vivo | Acústico,Som Livre,95,127,12,521504,166618
123,spotify:track:58q2HKrzhC3ozto2nDdN4z,"Cardi B, Bad Bunny, J Balvin",I Like It,Atlantic/KSR,123,143,8,518933,253390
124,spotify:track:12lOxvml5EBvSCzQll7xVS,Jorge & Mateus,Contrato,Som Livre,16,129,32,516367,194730
125,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,Drake,Nice For What,Cash Money/Drake LP6,69,111,10,515415,210925
126,spotify:track:4hpcc2wq84pilUgDbIPkDN,UM44K,Nossa música,WM Brazil,126,134,4,514950,239642
127,spotify:track:4bXwQ9ZcMjoN28b4J9bykr,"Thiaguinho, LUDMILLA",Só Vem! - Ao Vivo,Som Livre,88,135,16,513933,195569
128,spotify:track:6HaTYIUKd8SzdvGOfutBRD,"Delacruz, Maria, Ducon, Luiz Lins, Diomedes Chinaski, BK, Kayuá, Pineapple StormTv",Poesia Acústica #2: Sobre Nós,Pineapple StormTV,116,133,21,512319,471767
129,spotify:track:7q4aClIlFcgyVQDACJQdmG,"Vintage Culture, KVSH, Breno Miranda",Cante por Nós,Sony Music Entertainment,50,128,14,511568,209032
130,spotify:track:7q5agbUOzZnVF4Yes3AD7I,"Matheus & Kauan, MC Kevinho",Deixa Ela Beijar,Universal Music Ltda.,4,124,30,504709,166410
131,spotify:track:51MuxTQJudvUASe91tzR4C,"Alok, Jetlag Music, Cecilia Krull, HOT-Q, WADD","My Life Is Going On / La Casa de Papel - Alok, JetLag Music, HOT-Q e WADD Remix",Sony Music Entertainment,76,118,10,504268,232205
132,spotify:track:2g2ZjM1GjY9Lf2Ff0L94Ul,Henrique & Juliano,Vidinha De Balada (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",5,132,71,503964,186980
133,spotify:track:6pSYjx66rlqRmGGTHhnjCo,"Mc Livinho, Perera DJ",Fazer Falta,GR6 Music,1,126,54,502394,210960
134,spotify:track:2ZuG40RDVJQwEaRWQu7Gh4,Zé Neto & Cristiano,Bebida Na Ferida - Acústico,Som Livre,26,130,17,498402,165290
135,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,28,140,49,498129,263400
136,spotify:track:5d4wIiSKzRqhJwip4co3Wa,"Dani Russo, POCAH, Naiara Azevedo",Oh Quem Voltou,Som Livre,68,117,16,497959,181760
137,spotify:track:0Dq49j3dELbttQVUJbtn0c,Shawn Mendes,Nervous,Island Records,41,92,3,497689,164146
138,spotify:track:6XgIiUn8aEpfXtqruOf3Ng,Cleber & Cauan,Quase - Ao Vivo,Som Livre,28,85,39,497454,182417
139,spotify:track:3iVgWdqre5cpMhXMpzw8qi,MC Kekel,Deixa Rolar,KondZilla,139,141,3,494701,162985
140,spotify:track:1XUAAp2Hs03Yq6E6hWxOh5,"Paula Mattos, Matheus & Kauan",Matéria de amor (Participação especial de Matheus & Kauan),WM Brazil,112,138,12,490869,177265
141,spotify:track:1ZYD1c1vFMdeyRdNBxJiAr,"Rob Nunes, Jerry Smith",Como é Que Faz (feat. Jerry Smith),Sony Music Entertainment,64,123,22,490128,160651
142,spotify:track:6bgQIw80xWC3MPZX4kVYGw,"ANAVITÓRIA, TIAGO IORC",Trevo (Tu),F/SIMAS,25,137,72,488075,205467
143,spotify:track:5Ufele27Idk8xPHYMh85Ra,"DENNIS, Mc Don Juan",Vou Pegar,Sony Music Entertainment,99,131,14,486950,142153
144,spotify:track:7vgNGxchhqDQWjKjLPTPro,"MC Gustta, MC DG",Abusadamente,KondZilla,16,136,41,484332,215937
145,spotify:track:07PHNpknqZFw6N3GzNQWB8,Felipe Araújo,Ainda Sou Tão Seu - Ao Vivo,Universal Music Ltda.,145,173,4,480354,162391
146,spotify:track:0CL59AhCHJaR8L3I7sra8g,Marília Mendonça,Coração Mal Assombrado - Ao Vivo | Acústico,Som Livre,61,149,13,476969,156588
147,spotify:track:5ogJPWcPBkIcWSXMUSdU4A,Luan Santana,2050,Som Livre,52,163,11,470522,239301
148,spotify:track:45Egmo7icyopuzJN0oMEdk,"Khalid, Normani",Love Lies,RCA Records Label,67,139,17,470277,201707
149,spotify:track:7DrluKkTviBwCc8AV3VGmf,"Shakira, Maluma",Clandestino,Sony Music Latin,149,-1,1,466859,231920
150,spotify:track:0OuShHz7Oi531jev235a5d,Zé Neto & Cristiano,A Gente Continua - Acústico,Som Livre,32,144,14,466534,126051
151,spotify:track:73F87Sqh6jQWucOOvz1WFx,"Sia, Diplo, Labrinth, LSD","Genius (feat. Sia, Diplo, and Labrinth)",Records/Columbia,75,152,6,463293,213040
152,spotify:track:7KShGTrCjujjGb6rqGjd5r,Zé Neto & Cristiano,Status Que Eu Não Queria - Acústico,Som Livre,101,146,15,462564,149764
153,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,153,154,3,462342,200185
154,spotify:track:0edB1OJElR6I8cUrpe2DJK,Pedro Paulo & Alex,Ela Não Quer Namorar - Ao Vivo,Universal Music Ltda.,56,56,10,461951,137158
155,spotify:track:3A1LphuJ5lQD6NjPtxtYFh,Henrique & Juliano,Aquela Pessoa (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",86,155,49,459118,163120
156,spotify:track:6bcUvUK88KyXHdqHEwefqc,Mc Don Juan,Os Opostos Se Atraem,GR6 Music,156,159,6,457724,160052
157,spotify:track:4oH03lpFiysmcWex1AyddD,"Cynthia Luz, Mc Davi, Gaab, Pedro Lotto, Paiva Prod",Me Negaram Amor,YALLA,157,-1,1,455420,288000
158,spotify:track:74WRvctrWHL2kMeTc20VLI,"Aviões do Forró, Wesley Safadão",Eu e a Torcida do Brasil,Som Livre,158,176,3,454198,190367
159,spotify:track:33IOhptvC2Qoy2UhjiHXLV,"David Guetta, Sia",Flames,Parlophone (France),153,167,9,453815,195000
160,spotify:track:5JZlDZzWPbrYwMHmnOQO3U,"João Neto & Frederico, MC Kevinho",Cê Acredita - Ao Vivo,Som Livre,17,142,55,451827,170517
161,spotify:track:1gm616Plq4ScqNi7TVkZ5N,The Weeknd,Call Out My Name,The Weeknd/Lyric,19,145,11,448937,228373
162,spotify:track:7vxMtIwEn1bUKTqPKEMzJJ,"Projota, ANAVITÓRIA",Linda,Universal Music Ltda.,26,172,48,446233,175270
163,spotify:track:74RrMiuSOzAHZEqLlC0BHz,"Alok, Mario Bautista",Toda La Noche,Spinnin' Records,135,171,3,437001,186666
164,spotify:track:6XlSyYFTU1nodeWwwzVgTV,"Pharrell Williams, Camila Cabello",Sangria Wine,Columbia,67,-1,2,433489,202853
165,spotify:track:1XCKlzIqaehohdUTihetGN,Turma do Pagode,Cobertor de Orelha - Ao Vivo,Sony Music Entertainment,82,175,43,433160,156921
166,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,"Selena Gomez, Marshmello",Wolves,Selena Gomez PS,14,150,34,431854,197993
167,spotify:track:75E2xyRjYAsmjfDeAwdW0D,Mc Neguinho do ITR,Popotão Grandão,GREE CASSUA,64,162,16,430181,132922
168,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,42,122,4,429371,242333
169,spotify:track:5tpvDlSeYtwsGAyGsZ35wC,Thiaguinho,Pot-Pourri: Depois do Prazer / Quando a Gente Ama - Ao Vivo,Som Livre,169,-1,1,426140,310717
170,spotify:track:2v3nYfuNQn56s35mjJPbhU,Priscilla Alcantara,Me Refez,Sony Music Entertainment,170,-1,1,425540,223189
171,spotify:track:0m7saYK8Id4X5vPrm9uiCX,João Bosco & Vinícius,Deixaria Tudo,WM Brazil,123,164,12,424478,261726
172,spotify:track:2bFuWE2oCgdhW5A20V9ILC,Jorge & Mateus,Vale por Dez - Ao Vivo,Som Livre,32,156,16,423857,174188
173,spotify:track:7vuuF2GPogLbevT3WU1WCy,"Gloria Groove, Léo Santana",Arrasta,SB MUSIC,173,197,2,420279,152727
174,spotify:track:3r9yRbPvDIt33pDZ0w3m6W,Zé Neto & Cristiano,A Gente Continua - Ao Vivo,Som Livre,34,153,4,419940,136977
175,spotify:track:1Wolb8MRcXR2IMMaELTRpE,MC Loma e As Gêmeas Lacração,Envolvimento,Produtora X,2,160,19,418624,146526
176,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA","All The Stars (with SZA) - From ""Black Panther: The Album""",Black Panther (TDE/DMG) PS,48,158,21,418385,232186
177,spotify:track:6zp6PbBzByRcPTQtXLQV9x,MC Kekel,Mandella É Meu Nome,KondZilla,70,161,22,415811,153230
