rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
44,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,33,59,20,2520441,210373
45,spotify:track:2i3MSMA7vSXPeVS6Zyb4wy,"Mc IG, MC Ryan SP, Orochi, DJ Glenner, DJ Negret",Nois Já Tá Rico,WM Brazil,31,38,6,2494339,288000
46,spotify:track:0agjQg7eWrwFtqBQRKu1CX,"Zé Neto & Cristiano, Ana Castela",Foi Intenso - Ao Vivo,Som Livre,5,45,22,2476973,132057
47,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,7,50,11,2451825,170887
48,spotify:track:1lflD04lIdgV10sCMwFYOu,"Mc Leozin, MC Rick, Boladin 211, Deliverymusic, Dj L Martins",Sorriso no Rosto,Delivery Music LTDA,48,63,10,2442444,155132
49,spotify:track:1K14aw84e0i5IHFHkq7aNn,"KayBlack, Murillo e LT no Beat",Mistérios,WM Brazil,5,39,11,2373368,136695
50,spotify:track:0zxWyvrKyz031tFfBnkYLr,Henrique & Juliano,Como É Que A Gente Fica (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",23,76,98,2371483,163913
51,spotify:track:3DAlIobCDPVvUkyDZv5oVp,"Delacruz, IZA, JOK3R",afrodite,Delacruz Music,37,37,4,2367888,201264
52,spotify:track:6X6jKoyw1OjogRghMEQAZV,"Jorge & Mateus, Lauana Prado",Haverá Sinais - Ao Vivo,Som Livre,2,52,32,2349427,191365
53,spotify:track:106SKHXoytRADjpxHBkJpV,"dj sv, Doug Hits, Manim Vaqueiro",Mtg Forró e Desmantelo,Doug Filmes,1,47,24,2348641,149538
54,spotify:track:3fgehc497TFqKH1zBL2YNK,Linkin Park,Heavy Is the Crown,Warner Records,54,188,2,2342219,167012
55,spotify:track:7ldcYtMOjtX1eFVEYzj2kJ,"Luísa Sonza, KayBlack",Sagrado Profano,Sony Music Entertainment,2,44,19,2313071,196601
56,spotify:track:6OcZP4rUfuxms2r8Mwx5BQ,"Matuê, Teto",4Tal,30PRAUM,17,30,4,2260922,204923
57,spotify:track:6nHOS9bPDkMzzjxWS6PBtt,Guilherme & Benuto,Chorosa - Ao Vivo,Sony Music Entertainment,12,48,17,2256338,155488
58,spotify:track:6FllOXq1UDCFDt1V4YvN3K,"Mc Daniel, DJ WN, Dj GM",Vamo de Pagodin,Lyons Produções,16,60,20,2255202,160864
59,spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,Som Livre,4,66,84,2250090,159322
60,spotify:track:3EJfFRgtbIYzBQdlc6PO9V,Maiara & Maraisa,Vai Lá - Ao Vivo em Goiânia,Work Show,60,-1,1,2224419,140438
61,spotify:track:2ux3Sb90r5aA74nLMls1u0,Matuê,Maria,30PRAUM,22,35,4,2184817,204339
62,spotify:track:5rIv8Ya5G1bLQoXwIKTn80,"MC LUUKY, Oldilla",Nem Ligo Pro Amor,EDITORA E GRAVADORA A BASE RECORDS,55,55,4,2158226,164307
63,spotify:track:5YNGlqsKGstyaJilHELAGo,"MC Hariel, Gilberto Gil",A Dança - Ao Vivo,WM Brazil,32,51,4,2099892,244931
64,spotify:track:1i2kguziI3ZbUZnZMKNhQ2,"Mc IG, DJ Jorgin",400K,GR6 Music,45,67,43,2054559,163500
65,spotify:track:3eHeTsX6W9iIEfn8l2xrWO,Henrique & Juliano,Meu Amor (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",65,87,84,2052488,174134
66,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,43,72,6,2033145,157279
67,spotify:track:4t4V2ptzeV94uXjUS1X18F,"Mc Jacaré, Hungria",Pinxadão,Croco Hits,67,102,6,2023242,138466
68,spotify:track:3IjUrdmAjmjiSY7LUbYXVd,"Dj Victor, MC Tuto, MC LUUKY, Mc Kadu",Mó Fita,Nova Era Produtora,63,65,15,2016930,256000
69,spotify:track:6hNREzgHbVM5AkGwP4SPmU,"Luan Pereira, Murilo Huff",FALTA DE QUÊ?,Som Livre,4,74,20,1995048,152245
70,spotify:track:0w7vodPWFEcuEYvWpbNbOu,WIU,Rainha da Finesse,30PRAUM,25,68,13,1976916,166153
71,spotify:track:6SfcAUMXsi6eW6vZki5tC5,"Felipe Amorim, MC Bruna Alves",Novinha do TKT,One Play,71,81,4,1968969,172727
72,spotify:track:6cFW2FPaUL4YRJfS9zFJaV,Simone Mendes,Dois Tristes - Ao Vivo,UME - Global Clearing House,4,57,31,1957927,189440
73,spotify:track:4dGx53NJZJyuuLP5ownH1p,"Wesley Safadão, Natanzinho Lima",Mentira Estampada,Wesley Safadao,73,89,2,1949454,173206
74,spotify:track:2wXqRqVGiGB2fyy9eoPJbP,"Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT",Eu sou Cantor Não Sou Bandido,A Luz Records,74,-1,1,1947308,266666
75,spotify:track:00hbGsdy4tMD2R0Y5n5E0C,Flozimbar,Hysteria,Robin,26,111,18,1943313,153466
76,spotify:track:3hfCle1QRfbwIpQ1B746lV,"MC Saci, Complexo dos Hits, DJ Sammer, Mc Pretchako",Aquariano Nato,eumcsaci,2,73,53,1924931,116307
77,spotify:track:1lcq5kIcGIAUPrhTH73RSt,"NATTAN, Melody",Eu Vou Sentar - Ao Vivo em São Paulo,Nattan,77,84,7,1919334,154734
78,spotify:track:3Bkw2nrO4vXwql6BBDH5pq,"Felipe e Rodrigo, Matheus & Kauan",Aham (Ao Vivo),MK Records,72,75,6,1915936,149025
79,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,58,77,8,1905154,187520
80,spotify:track:5DrDpWyvharQkhsloNTN9W,"Mc J Mito, DJ Borest",Clack Bum,Som Livre,50,117,11,1885222,141230
81,spotify:track:7pMfMzfYSTbNxj5lJEbQIp,Matuê,V de Vilão,30PRAUM,34,56,4,1881659,146160
82,spotify:track:6Gn8SHd3RIWjOermcidCJk,"Dj Lc, DJ JOAO DA INESTAN, Mc Pretchako, MC Saci, Complexo dos Hits",A Internet É Toxica,Complexo dos Hits,7,86,48,1870550,161884
83,spotify:track:368hYqtNCKCAeUduMoSHhh,Clayton & Romário,Aproveita - Ao Vivo,Virgin Music Label And Artist Services (S&D),2,54,16,1856758,147860
84,spotify:track:0qsKefQyXCzaxjHbOcd8IU,Matuê,333,30PRAUM,26,53,4,1854828,324000
85,spotify:track:7Cf2Hsy3cPlA4e115tElXv,Henrique & Juliano,Liberdade Provisória (Live - Ibirapuera / 2019),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",1,105,132,1838138,186379
86,spotify:track:4v0VOuuaZSQHjnjzkC3cnk,Matuê,O Som,30PRAUM,30,46,4,1832971,312480
87,spotify:track:60wgnlVBEsyswrTB6pYiTi,amblu,Como Um Beijo,amblu,19,92,18,1831758,205973
88,spotify:track:3iam4WkRoqMoBBCwDFZNgd,Henrique & Juliano,Quase Algo (Ao Vivo Em Nova Iorque) (2022),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,110,55,1814830,178251
89,spotify:track:7tmvvRmUqzCRjRx9ub8K7i,Liniker,CAJU,BREU ENTERTAINMENT,33,70,7,1794272,266737
90,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,49,80,25,1789753,175459
91,spotify:track:2jHkMr2BWhEKKuMsg6jJSf,"Mc IG, MC Ryan SP, DJ Glenner, Mc Poze do Rodo, Oruam",Filha do Deputado,WM Brazil,12,78,14,1779570,371852
92,spotify:track:4ZrKyfCV1UcHuZjbLp03fM,"Mãolee, Filipe Ret, Vulgo FK",Nós Combina,WM Brazil,69,69,17,1778902,204813
93,spotify:track:2drZGdAOxfE2KoMGTkidmq,"MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael, MC LUUKY",365 Dias (Vida Mansa),Legenda Records,93,-1,1,1778209,527220
94,spotify:track:6mIAta8vOaOhCM4yh8P2FJ,"George Henrique & Rodrigo, Henrique & Juliano",Seu Oposto,World Show Produções,85,146,24,1769789,150693
95,spotify:track:4VZNgofGpFZ8FrQM3VYosB,Zé Neto & Cristiano,Deu Moral - Ao Vivo,Som Livre,5,94,25,1762886,122169
96,spotify:track:1WHDOr19zyyqu6XXIvdgfX,"Hugo & Guilherme, Maiara & Maraisa",Morena De Goiânia - Ao Vivo,Som Livre,11,90,28,1756473,166804
97,spotify:track:70ZMGJGfSXw5pIvi0wbNja,"Dj Luan Gomes, Tropa da W&S",MTG QUERO VER SE VOCÊ TEM ATITUDE,PDF Records / W&S Music,4,71,20,1750747,117576
98,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,79,104,94,1750212,240426
99,spotify:track:6IFMz6Buh3dKoUjULWE26n,Mari Fernandez,Página De Ex - Ao Vivo,Som Livre,22,91,22,1742240,161610
100,spotify:track:5QbtKOsjbEGkx0GMiQGBZt,"fhop music, Hamilton Rabelo",Tu és + Águas Purificadoras - Ao Vivo,FHOP Music,65,97,29,1738842,476736
101,spotify:track:5brVlCCt8gp4pP0iJOOctj,"MC Ryan SP, Filipe Ret, Caio Luccas, Chefin, Dallass, Rocco",Melhor Vibe,WM Brazil,22,120,28,1737105,341408
102,spotify:track:7dKqPh21HpsysZvRWyNeM1,Isadora Pompeo,Bênçãos Que Não Têm Fim (Counting My Blessings),Sony Music Entertainment,10,100,47,1722568,209520
103,spotify:track:54FV2rMVwLusAVnzROB0c1,"Orochi, Caio Luccas, Pedro Lotto, Mainstreet, Galdino, Ribb",Mesma História,Mainstreet Records,56,121,47,1722429,163636
104,spotify:track:5G0kKNRYFCoORvJ2VzwvrY,"Mc Livinho, DJ TOPO",MTG PASSA PASSA PRA EU SARRAR,Mc Livinho,29,107,16,1683497,141230
105,spotify:track:24R0oyjvhV4HIFFvoK3XkP,"Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA",TUMBÁTUM,Tropa Do Bruxo,11,82,34,1683267,121384
106,spotify:track:5ruEsU10uMI0IdPDrTVpje,Simone Mendes,Ranking Dos Inesquecíveis - Ao Vivo,Universal Music Ltda.,106,181,2,1675028,156414
107,spotify:track:5wTEZWtyUViUH58oQh4PLV,"NATTAN, Ana Castela",Pega Cabuloso - Ao Vivo em São Paulo,Nattan,62,126,12,1672121,137066
108,spotify:track:4RkBJDTvjDxPMAU1Oydz34,"MC LUUKY, MC Bruno MS, Boladin 211, Mc Negão Original, MC GH do 7, Mc Daniel, DJ Japa NK, DJ DAVI DOGDOG, MC Ryan SP",Só Menina Linda,EDITORA E GRAVADORA A BASE RECORDS,108,119,2,1667839,490163
109,spotify:track:0OBv4CEP5FKS19ZQGHAUM6,"Mc Paiva ZS, DJ Ak beats, Love Funk",Fala na Cara,Love Funk,85,118,38,1654328,171707
110,spotify:track:3Kh5a6vXMiJtC35jMEfmyy,Matuê,Castlevania,30PRAUM,36,64,4,1654103,230181
111,spotify:track:3whfTX0NBHhjynUlARMf7q,"Diego & Arnaldo, Lauana Prado",Desconhecido - Ao Vivo,Som Livre,111,140,2,1634823,172057
112,spotify:track:5GV7OpSEb8MPTryL0Q5i6c,"DJ JZ, Humberto & Ronaldo, Mc Mininin, DJ LG PROD, Silvanno Salles",Mtg Quero Te Encontrar,Tropa do Serrão,1,61,30,1633996,177230
113,spotify:track:7ghRkxJXkQCFO0l8Kn8i8U,Henrique & Juliano,Seja Ex (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",113,-1,1,1632052,192034
114,spotify:track:4ksSf8cL3VlUvQSkFcRHy3,Henrique & Juliano,Até Você Voltar - Ao Vivo,Som Livre,114,147,31,1624301,204080
115,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",40,108,34,1623678,180304
116,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,61,103,43,1616231,244684
117,spotify:track:73SIgqXr3oRzzWbX1muX3I,Rionegro & Solimões,Fivela Com Fivela - Ao Vivo,Rionegro e Solimões,84,136,17,1613880,158713
118,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,82,96,33,1613267,210688
119,spotify:track:2InS5VWKJQbsFBKOsf1cJB,"Dj GBR, Mc IG, MC Ryan SP, MC PH, Mc Davi, Mc Luki, Mc Don Juan, Mc Kadu, TrapLaudo, MC GP, MC GH do 7",Let's Go 4,GR6 Music,1,114,56,1595563,641941
120,spotify:track:1Ms6NNsLMqdC5v1qE3d89p,Lauana Prado,Depois - Ao Vivo,Universal Music Ltda.,102,116,8,1595434,156710
121,spotify:track:0Q1ySdDoHDiotYn4nbMXNm,"Nagalli, KayBlack, Veigh, Supernova Ent",CONFISSÕES PT2,Supernova Ent,8,93,23,1592086,145812
122,spotify:track:5aMgTcyBPH90hWHhbNKTwR,Diego & Victor Hugo,Entregador de Flor - Ao Vivo em Brasília,Sony Music Entertainment,122,145,3,1583374,190276
123,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,48,150,18,1561502,216880
124,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Zé Neto & Cristiano,Barulho Do Foguete - Ao Vivo,Som Livre,4,131,66,1561465,133546
125,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,48,83,5,1555123,191700
126,spotify:track:3Q97FKXvvhX7xNE9T3rp0Z,"Jão, Gustavo Mioto",Mal,Universal Music Ltda.,71,95,3,1553965,166255
127,spotify:track:396PHB0q5c3JVE3DyJlFHW,"MC Digu, MC Pipokinha, PIPOKANDO FLUXOS",Pensa Que É Dois,LITTLEPOPCORN SERVICOS LTDA,61,88,9,1553850,125227
128,spotify:track:2RX89Di479sc53wkaNgt9E,Hugo & Guilherme,Vazou Na Braquiara - Ao Vivo,Som Livre,15,113,37,1552698,164240
129,spotify:track:3xs03uDJOKoo9iaY6eZi3m,Vitor Limma,Amor de Fim de Noite / Por Favor / Nem Aí - Ao Vivo,3 Desejos Produções Artísticas,129,200,3,1523272,311316
130,spotify:track:5k21RXqN11N0TIeLLySlDv,Isadora Pompeo,Ovelhinha (Ao Vivo),Sony Music Entertainment,115,158,15,1520255,276453
131,spotify:track:1okn8NTTHVQuP4hghJi2Ec,"Supernova Ent, Niink, Veigh, G.A, Ghard",Os Menino da Nova,Supernova Entertainment,55,79,5,1519689,137677
132,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,78,135,108,1500436,183956
133,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,133,-1,1,1493987,256000
134,spotify:track:3IsTYAUWhdQgqEV35GlJYB,Ferrugem,Eu não sou de me entregar,WM Brazil,125,125,6,1480947,187053
135,spotify:track:6vq7r1Pqd3pyI07u63cPZV,Simone Mendes,Erro Gostoso - Ao Vivo,Universal Music Ltda.,3,132,88,1473627,178811
136,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,67,171,38,1472151,233653
137,spotify:track:1EBBKLLK2nX0bpgLocWcSV,Hungria,Chevette do Jacó,Hungria Hip Hop,137,-1,1,1457341,173571
138,spotify:track:5jrQZnYInM6YUjr2yFSa3E,"MC PH, Vulgo FK, Veigh, Pedro Lotto, prodbyeros",Vem Desestressar,GR6 Music,22,112,26,1456414,243870
139,spotify:track:2BfDOZLtOL79e6L6QphWlS,"MC LUUKY, Felipe Amorim, DG e Batidão Stronda",Vou Passar Gelinho,EDITORA E GRAVADORA A BASE RECORDS,139,141,4,1445650,142500
140,spotify:track:6hZGsChumRhWG24OEh698c,"Mc Pogba, DJ Guih Da ZO",Ela Joga na Hora,SUNDAY,101,124,10,1444438,132922
141,spotify:track:1pjpPXl66t4FeQaFscpG73,Henrique & Juliano,Cidade Vizinha (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,176,80,1441656,178903
142,spotify:track:17QN5kFprJqHdHLMj7hz4s,Gusttavo Lima,Ficha Limpa - Ao Vivo,Sony Music Entertainment,3,-1,70,1438772,194800
143,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,125,159,18,1437462,213826
144,spotify:track:7sopDXkuzXtHt8AQpdBxmT,Ana Castela,DONA DE MIM,AgroPlay,13,127,93,1434987,145091
145,spotify:track:53PpijFATt35Zxfl6LTxoK,Marília Mendonça,Leão,Som Livre,1,149,95,1418577,166774
146,spotify:track:02hupCKclLtfyoQrp2xtfz,"Mc Daniel, LUDMILLA, Blakbone, DJ Cash",Não Para,Lyons Produções,50,178,5,1417348,130216
147,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,52,137,17,1414506,186365
148,spotify:track:2BlFIe0712LBUtTHxbqjme,"NATTAN, Felipe Amorim",Love Gostosinho - Ao Vivo,Vybbe,12,196,74,1413562,163833
149,spotify:track:2ZI7HOZoBqrV3lFlHKJshI,"Zé Neto & Cristiano, Luan Santana",Melação - Ao Vivo,Som Livre,22,144,12,1408018,177567
150,spotify:track:2WEhFQZBJqgY3MBTxK9r10,Clayton & Romário,Não Me Bloqueia Não - Ao Vivo,WM Brazil,86,99,5,1394271,169645
151,spotify:track:7r8yMaSOy4XmuhRz7iv1gi,Henrique & Juliano,Traumatizei (Ao Vivo Em Brasília),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,164,87,1392766,172005
152,spotify:track:2fTTmjyF7pfarDBAbsJkvb,Matuê,04AM,30PRAUM,55,98,4,1390556,199389
153,spotify:track:4b3zlZQaDrpabJcqIo92uD,"DJ Marcão 019, Dj Dédda, Mc Gw",Piseiro Hawaiano,Jet Music Group,109,109,3,1380877,160004
154,spotify:track:17tg01y3RhlfRKMnd333yL,Danilo e Davi,Apaga Apaga Apaga - Ao Vivo,Som Livre,139,139,3,1377627,178882
155,spotify:track:6xRWoYwfwIKnT8bQGzKbxR,Kanye West,God Is,Getting Out Our Dreams II / Def Jam Recordings,155,-1,1,1376415,203141
156,spotify:track:44BehH5rk8B5K4OtRxqpez,"MC Tuto, Oldilla",E Aí Como Que Tá ?,Sonar Music,156,-1,1,1376370,134000
157,spotify:track:3TzANwXYkLsjIY9CT7prcL,"NATTAN, Zé Felipe, O REI DA BATIDINHA",Patrai,Nattan,2,182,7,1367095,113448
158,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,42,167,36,1364227,243836
159,spotify:track:2jPCbFrFlyGbKgblxub8Lm,The Outfield,Your Love,Columbia/Legacy,142,177,16,1339478,216466
160,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,Linkin Park,Faint,Warner Records,160,166,4,1337538,162106
161,spotify:track:1kWcd9h9HoeXsKaDVhSOtj,"Sorriso Maroto, Ferrugem",Ela - Ao Vivo,Sony Music Entertainment,44,173,55,1331912,196988
162,spotify:track:1iNb89RNRk4Lsydg4HT9cB,"DJ Gouveia, DJ DEIVÃO",Pow Pow na Pepekinha,Barulho Das Favelas,162,-1,1,1315958,137076
163,spotify:track:51K1IJUjukRNYOqTqo596Z,Manu,4 Enganados,manuoficial,163,-1,1,1312838,170009
164,spotify:track:2sTYP8L0PNm3CtgKsj1gOF,"Mc Oliver, MC ZKW, DJ RD DA DZ7, DJ VYZ",Automotivo da Turbulencia,DJ RD DA DZ7,161,161,2,1311330,132922
165,spotify:track:5P72Aj6wVhjPTuonFHzh4e,"Kaique e Felipe, Lauana Prado",Pega Sertanejo - Ao Vivo,Sony Music Entertainment,165,-1,1,1308707,157321
166,spotify:track:3rhCQVwAYYdcc0yFLQi3Kb,"DJ NATHAN RV, DJ Blakes, Mc Roba Cena",Relaxa a Bct Mulher,FLUXO DE RUA MUSIC,156,156,4,1304017,198370
