rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
33,"spotify:track:2j7IPPMZt5nE5R4r2AbKZ8","Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records","12 Horas / Pra Você Acreditar - Ao Vivo","MJ Records.",18,32,34,"3026218"
34,"spotify:track:3M4HJl7D77l86gL1QXGJHG","Lauana Prado, Simone Mendes","Saudade Burra - Ao Vivo","Universal Music Ltda.",11,35,46,"2913045"
35,"spotify:track:6vGZfODFI1FxMImSUbdJhz","Zé Neto & Cristiano","Resumindo - Ao Vivo","Som Livre",17,46,27,"2909164"
36,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",4,39,8,"2889782"
37,"spotify:track:07kLShG3HTeLXTqnFCqNAJ","Henrique & Juliano","Amigo Da Minha Saudade (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",18,31,47,"2875978"
38,"spotify:track:5aMgTcyBPH90hWHhbNKTwR","Diego & Victor Hugo","Entregador de Flor - Ao Vivo em Brasília","Sony Music Entertainment",4,34,63,"2869315"
39,"spotify:track:2gLUZtZN1gfercLP9guft3","Léo Santana, Melody","Desliza (""Ólhinho"" No Corpinho)","Universal Music Ltda.",24,33,17,"2829473"
40,"spotify:track:4mevJ3Ki58x4cQgWheMAPd","Jorge & Mateus","Sol Nos Olhos","Som Livre",27,27,3,"2806367"
41,"spotify:track:2W8XL6iRGMmGHpqW2TKcXc","Gusttavo Lima","Pelo Bem da Minha Saudade","Sony Music Entertainment",41,55,15,"2780708"
42,"spotify:track:1I6TdHxz61Kf9EFje0dQvg","Luan Santana","OLHO MARROM - Ao Vivo em Lisboa","Sony Music Entertainment",25,30,9,"2779233"
43,"spotify:track:473DqaeIno75pBbp0bNrkT","Matheus Vargas, Cleber & Cauan","Desocupa","MV Produções Artisticas",24,36,7,"2720623"
44,"spotify:track:6zxthXT7GUBX83vRmQiN3x","Felipe e Rodrigo","Caos De Alguém (Ao Vivo)","MK Records",6,38,19,"2711853"
45,"spotify:track:6OPfBo0J6yqzSY9WxNlbA5","MC Willian, DJ Japa NK, DJ DAVI DOGDOG","Valentino","Cria Hit BR",23,37,13,"2615898"
46,"spotify:track:4j9UHHiN68z5WL0AdYZC6a","Zé Felipe, Ana Castela","Sua Boca Mente (You're Still The One)","Som Livre",8,43,8,"2604546"
47,"spotify:track:020De83tFmcTrgEpzdUCNS","Mc Lele JP, MC Leozinho ZS, MC GH Original, MC Menor ZL, DJ GORDINHO DA VF, MC Meno K, MC PR","Vai Tomando Pock Pock","GRINGOS WORLD PRODUTORA",47,54,8,"2572413"
48,"spotify:track:3p58wJmZqIc9RjsdeZ5Jfq","Mc Negão Original, MC Jvila, MC Willian, DJ Japa NK, MC Meno K, DJ Guh Mix","Vou pela Madrugada","Cria Hit BR",23,45,20,"2564492"
49,"spotify:track:280QfKhmWGn3LbyB39aA7u","Léo Foguete","Cópia Proibida","Acertei Produções",5,47,56,"2514936"
50,"spotify:track:39KwMv89TaEdaBrvk28AMC","Felipe e Rodrigo","Dois Gumes (Ao Vivo)","MK Records",42,42,3,"2494144"
51,"spotify:track:4W9nFl732s6NdToGaCfiSl","Guilherme & Benuto, Grupo Menos É Mais, Matheus Fernandes","Grau de Maluca - Ao Vivo","Sony Music Entertainment",11,49,21,"2454891"
52,"spotify:track:5bPVaf87iW31GGfmk2yqsd","Dj Guuh, Mc Rodrigo do CN","VAI NO CHÃO BANDIDA","Prodok Music Group",48,48,21,"2414450"
53,"spotify:track:3lKOC96UdjCG47HZDJVyih","Simone Mendes","Saudade Proibida - Ao Vivo","Universal Music Ltda.",1,53,34,"2381917"
54,"spotify:track:5gVw9bogIHeCCTyGbGoUuY","Luan Pereira, Lauana Prado","LENÇOL DE SEDA - Ao Vivo","Som Livre",50,50,3,"2318609"
55,"spotify:track:5foViOTHRbErvRNf3VQ3rs","CountryBeat, Ana Castela","Ninguém Pode Saber","CountryBeat",22,40,5,"2293487"
56,"spotify:track:035Q417M83JnP3wvSlyFEK","Julliany Souza","Quem É Esse? - Ao Vivo","Julliany Souza",53,66,37,"2281852"
57,"spotify:track:4dGx53NJZJyuuLP5ownH1p","Wesley Safadão, Natanzinho Lima","Mentira Estampada","Wesley Safadao",11,51,62,"2260639"
58,"spotify:track:5YG4rxeltvw2KmOy0dW4z9","DJ YUZAK, MC BN, Mc RN Original","Montagem Sarra Sarra","Mandelão Records",58,70,2,"2241684"
59,"spotify:track:4bioqBfAE9nhxwecok2cYB","Dj Gustomares, MC Flavinho, Iraqui ZL","Bandido problemático","TREM",45,57,7,"2106357"
60,"spotify:track:3WvQaS0tluzeCN1KR5tiFi","Xand Avião, Henrique & Juliano","Não é o Lugar, é a Pessoa","Universal Music Ltda.",29,52,6,"2085856"
61,"spotify:track:3cwVKjzKSTfvacYJF6Tkub","Léo Foguete","Última Noite - Solo","Acertei Produções",5,56,59,"2059863"
62,"spotify:track:1FoV9rUsKIecaQpSap2YLn","Guilherme & Benuto, Luan Santana","Quarto 67 - Ao Vivo","Sony Music Entertainment",59,59,10,"2014903"
63,"spotify:track:3aOY7ECeQisRBzNwyABtCv","Bruninho & Davi","Depois de Você - Ao Vivo","Onda Musical",63,-1,1,"2009438"
64,"spotify:track:708yXS1fLm1gAXFyIQxtX2","Henrique & Juliano","Romântico (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",25,60,56,"2003994"
65,"spotify:track:4SHKz1SM7aikyK9WLAuN1J","Grupo Menos É Mais","Tarde Demais / Mágica / Oh! Chuva - Ao Vivo","Som Livre",52,64,16,"2003323"
66,"spotify:track:0hB6UKgc3iKTphmGuWpNOg","Prod Gomes, DJ Gomes Original, Yuri Redicopa, Bisqui","Faz assim","Rua B Records",52,58,8,"1999365"
67,"spotify:track:1S9fKs0sAdZPlL8ViOARnS","Vitor Santana","João 20 + pra Sempre - Ao Vivo","Vitor Santana",43,65,37,"1968010"
68,"spotify:track:0VlRvd4TWCFU6qhgfLiAjk","Fernando & Sorocaba, Léo Foguete","Férias em Salvador - Ao Vivo","F&S Producoes Artisticas",68,94,2,"1953835"
69,"spotify:track:0HixceBFegrCY3GFBB7SlQ","Mari Fernandez, Grelo, Natanzinho Lima","Saudade do Carai","Som Livre",69,-1,1,"1903979"
70,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",30,81,33,"1871906"
71,"spotify:track:7G8V8LiyyqwzSlsQLiaitN","Mc Lele JP, DJ Guh Mix","Toma Gostosona","Cria Hit BR",71,100,4,"1871505"
72,"spotify:track:1gftPqMrQEkdJh2WbVRA1f","Simone Mendes","Me Ama Ou Me Larga - Ao Vivo","Universal Music Ltda.",3,63,43,"1860948"
73,"spotify:track:0Ao4OLBAduB4y8H80EKqTO","Natanzinho Lima","Sonho de Amor - Ao Vivo","Sua Música Digital",69,69,12,"1817470"
74,"spotify:track:7MnT7msJZg3XBAS0OTfGrB","Legião Urbana","Tempo Perdido","EMI Brazil",61,61,99,"1816036"
75,"spotify:track:1h0yBDChztCJRTqmI5U6ou","MORADA","É Tudo Sobre Você / Ser Mudado - Ao Vivo","Onimusic",50,71,38,"1789822"
76,"spotify:track:0zxWyvrKyz031tFfBnkYLr","Henrique & Juliano","Como É Que A Gente Fica (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",23,82,158,"1775864"
77,"spotify:track:1VEyDlRdDIKopb4YRgbCFe","Zé Felipe","Mentes Tão Bem (Mientes Tan Bien)","Som Livre",77,-1,1,"1765422"
78,"spotify:track:65vJAh07BdwurqR9SRa6f8","Ferrugem, Sorriso Maroto","Apaguei Pra Todos - Ao Vivo","WM Brazil",17,73,84,"1758836"
79,"spotify:track:6Tp4LCJ5r5IJaEf8lnlPfG","Henrique & Juliano","De Trás Pra Frente (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,74,163,"1732597"
80,"spotify:track:4pOGEJRVOuaa9oyy7qTGf6","Nilo, Mc Paiva ZS, DJ Di Marques, Tropa da W&S, FamousKyo","Fui Mlk","WMD",1,62,53,"1711188"
81,"spotify:track:4jUZymsR3lkia9wkP0o9cX","DJ TOPO, Mc Livinho","MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1","DJ TOPO",6,76,60,"1704672"
82,"spotify:track:4f0aDk7HX37SfzerfznYlr","Grupo Menos É Mais, Matheus Fernandes","Lapada Dela - Ao Vivo","Som Livre",4,72,144,"1691266"
83,"spotify:track:5QbtKOsjbEGkx0GMiQGBZt","fhop music, Hamilton Rabelo","Tu és + Águas Purificadoras - Ao Vivo","FHOP Music",32,111,87,"1671905"
84,"spotify:track:79Wou8NwYEFzTyDQudjENF","Diego & Victor Hugo","Desbloqueado - Ao Vivo","Sony Music Entertainment",17,106,71,"1648934"
85,"spotify:track:6xgf2Nigvj0JuyNFFDAG7t","MC Jvila, G.A, Nagalli, Toledo, Honaiser","Pantera","GR6 Music",55,85,7,"1648819"
86,"spotify:track:5MsjEmVkcxhEcjYHnxDWRi","Murilo Huff","Né - Ao Vivo","M Show",78,78,4,"1626776"
87,"spotify:track:2gfn28JSINCJGLrUimmu0l","Jorge & Mateus","Cantada Boba - Ao Vivo","Som Livre",11,75,55,"1625767"
88,"spotify:track:5oI9blwsXC8AkTWw6wASY8","Matuê","Máquina do Tempo","Sony Music Entertainment",2,67,114,"1619839"
89,"spotify:track:5ntUQs7jxnUH8SukZy4830","Vitor Limma, Yan","Meu Jeito de Amar / Final de Tarde - Ao Vivo","3 Desejos Produções Artísticas",66,79,17,"1613106"
90,"spotify:track:29DLL9iGJZFwtGyubk5g9v","Mc Jacaré, Mc Negão Original, DJ Japa NK","Eu Até Gosto de Você","Croco Hits",68,84,27,"1606145"
91,"spotify:track:2Z1DmmPWD3Lm0dWAxMfjxG","MC Jvila, Mc Negão Original, DJ Dael, DJ Guh Mix","Pirocada Quente","Legenda Records",11,68,41,"1595709"
92,"spotify:track:2KINhc9Jf5Z6IxdJ3xM07Z","MC Meno K, Fepache, DJ Oreia, DJ Hyago","A Firma Segue Lucrando","BOLOLO REC",92,124,2,"1592680"
93,"spotify:track:3nCuLb5HKpHYpUY3u47KG1","Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records","Tem Que Ser Você / O Que Combina Comigo É Você - Ao Vivo","MJ Records.",93,110,12,"1581257"
94,"spotify:track:3aDV90V6vHUSYKKYDLNdQ8","Israel & Rodolffo, Jorge & Mateus","Marca Evidente - Ao Vivo","DAMASCENO MUSIC",58,105,48,"1573048"
95,"spotify:track:73SqSkZt2yseVL513HyMgA","J. Eskine, Alef Donk, Oruam","AMOR BANDIDO","HITLAB BREGA",38,88,10,"1567916"
96,"spotify:track:2je7f5dovpUabOqTSfyD5V","Grupo Menos É Mais","Jejum de Amor / Caixa Postal / Vida Vazia - Ao Vivo","Som Livre",63,89,19,"1553411"
97,"spotify:track:3R8dmcSyROSR73XsdeSd7g","Clayton & Romário","Opa Cadê Eu - Ao Vivo","WM Brazil",4,87,42,"1551231"
98,"spotify:track:1qyiBNYS01TjMkmoeTLJXN","Matuê","A Morte do Autotune","30PRAUM",33,95,86,"1549405"
99,"spotify:track:7CIx2glE3HjBtXRrZzfowf","Hugo & Guilherme, Ana Castela","Todo Mundo Menos Eu - Ao Vivo","Som Livre",20,77,12,"1538644"
100,"spotify:track:1bCaoRRWUoDFuGJsORcV19","Mc Jacaré, DJ JHOW BEATS","Senta e Cala a Boca","Croco Hits",10,83,33,"1534649"
101,"spotify:track:6k2IgWmtJ0I3CtiKdEqSqe","Ana Castela","Neon - Spotify Sessions","Ana Castela",79,102,3,"1516889"
102,"spotify:track:4gBLQeJrre7DklMZIaPXPd","Bruno Rosa, Jorge & Mateus","A Grama do Vizinho - Ao Vivo","WM Brazil",35,91,20,"1515942"
103,"spotify:track:1butVubqmo2gXoAgZiM7hY","Kaique e Felipe, Luan Pereira","Vacilona - Ao Vivo","Sony Music Entertainment",20,121,22,"1513522"
104,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",104,125,73,"1507922"
105,"spotify:track:7aOv4uSAmiB9XKnkibqSdo","cjnobeat, Mc Morena, Mc Gw","Até Quebrar a Cama 2.0","cjnobeat",80,80,6,"1505379"
106,"spotify:track:7lZrRxcqaKvrtY76PLyPBD","Ferrugem","Apagar (Fundo Raso)","Warner Music Group - X5 Music Group",66,104,23,"1469023"
107,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",5,107,67,"1467807"
108,"spotify:track:5q0NlM6Pm8Pp3orq7zGiRn","Matheus & Kauan, Jorge & Mateus","Quarta Cadeira - Ao Vivo","Universal Music Ltda.",10,114,119,"1465797"
109,"spotify:track:7jCgslBhuPF61B6yk90VYb","MC Ryan SP, Mc IG, DJ Japa NK, Nilo, Boladin 211, MC LUUKY, Mc Negão Original","Sexta Feira Hoje Tem","WM Brazil",72,86,42,"1457631"
110,"spotify:track:6bor3RIvmpmz5c435liCs9","Júnior e Cézar","Cheiro De Culpado - Ao Vivo","Universal Music Ltda.",110,139,2,"1453482"
111,"spotify:track:7pkpWcko6KEZANj0xKsCsu","Matheus & Kauan","Cronômetro - Ao Vivo","Universal Music Ltda (S&D)",15,99,73,"1452422"
112,"spotify:track:4VNRWHoiKHZJIoQHPbmJIv","Felipe e Rodrigo","Gosta De Rua (Ao Vivo)","MK Records",1,93,86,"1447574"
113,"spotify:track:1NPnoibZZyeILxD4mpvfAy","Panda, MJ Records","Um Dia Te Levo Comigo / Do Brasil à Argentina - Ao Vivo","MJ Records.",113,168,5,"1443410"
114,"spotify:track:3ZbetlcfZ0tgVWdvnRzuLB","Talita Mel, Xand Avião","Melzinho","Sua Música Digital",23,112,23,"1438848"
115,"spotify:track:5asabafNzfAzjUecDvuNES","Henrique & Juliano","Aquela Pessoa (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",34,96,200,"1434674"
116,"spotify:track:7bukHRNgGLRySTJEVvLoIR","Henrique & Juliano","Briga Feia (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",22,153,161,"1426829"
117,"spotify:track:07jbA8o32bNGipAdIBhcE4","Yuri Redicopa, wBoy, Mc Britney, Dj Batata","Rebola não para","Rua B Records",117,-1,1,"1426379"
118,"spotify:track:6ATNNv8tZF61fa7VwDH89j","Alexsander Lucio","O Fogo Arderá - Ao Vivo","ID1736 - Céu Music",87,171,25,"1416617"
119,"spotify:track:7snQQk1zcKl8gZ92AnueZW","Guns N' Roses","Sweet Child O' Mine","Guns N Roses P&D",106,150,37,"1402012"
120,"spotify:track:1VpOT1TfTivUmFjSGSRt1U","MC LUUKY, MC Jvila, DJ Dael","Olha pra Cara de Quem Te...","EDITORA E GRAVADORA A BASE RECORDS",21,119,37,"1390067"
121,"spotify:track:7w2y5BLMYnzBQbRkAbVyHi","Panda, MJ Records","Bem Querer / Primavera (Vai Chuva) - Ao Vivo","Sony Music Entertainment",121,122,5,"1380223"
122,"spotify:track:07YFNeWYEuQ4XQfDd8571k","MC Guh SR, Detagaz, Dj Pikeno Mpc, DJ Silvério","MTG Perna Bamba X Piranhas do Helipa","Mandelão Records",93,97,12,"1377934"
123,"spotify:track:4yEKHiUQA70cjfWnEL2m13","Drops INA, Paulo Vicente","É Ele","Onimusic",73,161,59,"1374352"
124,"spotify:track:2jpbtp5N679x92uB8s8p9h","Suel, Grupo Menos É Mais","Vitamina C - Ao Vivo","Virgin Music Label And Artist Services (S&D)",83,115,59,"1368758"
125,"spotify:track:4wS0KiOv6bmz1f6BkTVOOA","DJ Japa NK, Zago, Mc Lele JP","Hoje Eu Contei 100K No 7","2025 Kondzilla Nova Era",89,92,3,"1365251"
126,"spotify:track:3vpmGewnBcIfbm252E3Xx8","Luccas & Rodrigo, Vitor e Luan","Cara da Serenata - Live","L & R PRODUÇÕES",15,118,30,"1364958"
127,"spotify:track:69sdOLKjgnwdA2smmct2a9","Gabriel Guedes de Almeida","Santo Pra Sempre - Ao Vivo","Onimusic",93,132,23,"1361577"
128,"spotify:track:7yRlmQTjZ5pdtlq7ska9mj","Veigh, Supernova Ent","Artista Genérico","Supernova Entertainment",1,101,22,"1359944"
129,"spotify:track:5Y75hEuJlHvdsB8ArcfK1F","DJ CZ, DJ Katrip, Mc Rodrigo do CN, MC Nito","Construção de Amor","DJ CZ",112,126,12,"1337836"
130,"spotify:track:3eHeTsX6W9iIEfn8l2xrWO","Henrique & Juliano","Meu Amor (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",65,127,144,"1335272"
131,"spotify:track:6EF9PYqEk5SdbCCQJ9q8jT","Yasmin Santos, Maiara & Maraisa","Solteira De Corpo - Ao Vivo","Sony Music Entertainment",128,128,2,"1332161"
132,"spotify:track:5dcOxj5o672WzZCc7OOUkX","Felipe Amorim, Carol Biazin","Amor Traumatizado","One Play",18,116,18,"1330450"
133,"spotify:track:55X6DSZ3CEWeIQrVxMOR9h","DJ KELVINHO DA ZS, Iraqui ZL","Sobe Na Moto Roubadona","TREM / One Seven Music",47,120,14,"1318410"
134,"spotify:track:7GNbFvEP3uKNASe3oaLl8U","Mc IG, MC Ryan SP, Mc Negão Original, MC GP, DJ DAVI DOGDOG, DJ Japa NK, DU'L, MC Meno K, Mc guizinho niazi, Nickz Beatz, SiarBeats","Ta Rico Os Menino Do Gueto 🍀","WM Brazil",5,117,30,"1316779"
135,"spotify:track:10MsXPpQLz5ZrOEZxTtkIm","Ana Castela","Olha Onde Eu Tô","Ana Castela",15,98,26,"1315232"
136,"spotify:track:06n87WQroP5WFD4aR45T8X","DJ Japa NK, Mc Negão Original, MC Meno K","Comedinha Ficou Bravo","Love Funk",58,134,35,"1313643"
137,"spotify:track:0cQVqPuHQP4KEwc7ZUQmj6","The Neighbourhood","Sweater Weather","Columbia",79,148,152,"1299097"
138,"spotify:track:3tA0vALUwrzkTgHcm9j6oJ","Zé Neto & Cristiano","Notificação Preferida - Ao Vivo","Som Livre",2,136,143,"1292680"
139,"spotify:track:6HqkE4XccT7AmAMRSfzOcp","Rey Vaqueiro","Body Splash","Potencia Music",89,140,10,"1287966"
140,"spotify:track:38jMHjnOAJDR4QUdk3IXsw","Murilo Huff, Marília Mendonça","Dois Enganados","M Show",49,130,172,"1284938"
141,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",40,145,28,"1281307"
142,"spotify:track:1jweGFaVZxEVrOHKsLpPY4","Grupo Menos É Mais","Adorei - Ao Vivo","Som Livre",52,131,58,"1271240"
143,"spotify:track:0vFVkEDrV58pAPEtKJLvP5","Songs Five Music, José Jr","Yeshua - Ao Vivo","The Bow",97,163,30,"1269974"
144,"spotify:track:4JYyktVuU06M2I8sTAVjAw","Dj Luan Gomes, DJ DAVI DOGDOG, DJ Japa NK, MC Meno K, Teko Bolado","SENTA POCA (POSSO ATÉ NÃO TE DAR FLORES)","JNK Records",100,108,3,"1269588"
145,"spotify:track:0KKkJNfGyhkQ5aFogxQAPU","Bruno Mars","That's What I Like","Atlantic Records",21,-1,78,"1266766"
146,"spotify:track:5BI4zdNsBNEBSPzYkO2EXZ","Luan Pereira, Felipe Amorim","DENTRO DA LAND ROVER - Ao Vivo","Som Livre",32,113,10,"1265896"
147,"spotify:track:5TOvA5Uhxti7FPh0EIdClV","MC LUUKY, DJ JB Mix","Malvadinho","EDITORA E GRAVADORA A BASE RECORDS",1,129,39,"1265272"
148,"spotify:track:2o2xhyri4aJUtgMGkf5P0J","ANAVITÓRIA, Lenine","Lisboa","F/SIMAS",83,135,56,"1262474"
149,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",69,147,91,"1260134"
150,"spotify:track:2kBxNuYFT0J8w9CD4ugLpJ","Marcos & Fernando, Henrique & Juliano","Trocaria Tudo - Ao Vivo","Work Show",75,149,24,"1254326"
151,"spotify:track:2jNychTlNots7P3bMt41aa","Isaias Saad","Bondade de Deus","Onimusic",151,175,41,"1247848"
152,"spotify:track:4ssHL7bSnOAE7HjiuLx6Co","Matuê","Crack com Mussilon","30PRAUM",1,187,64,"1234804"
153,"spotify:track:2Sm8DwUGV8ve14lpEtt7RT","Diego & Victor Hugo","Dama do Baralho - Ao Vivo","Sony Music Entertainment",28,123,35,"1229995"
154,"spotify:track:6m8AgjfI28ER6odzMxmHtR","Racionais MC's","Vida Loka, Pt. 1","Boogie Naipe",83,137,57,"1222656"
155,"spotify:track:58d1Gf3p4FWKNnGuq00wXT","DJ BRIZY, Mc Rodrigo do CN, FreesTyle Sounds","Teu Preferido","FreesTyle Sounds",94,167,14,"1221523"
156,"spotify:track:44pllb9f5QwcrD2kKc0gS0","Matheus & Kauan","Que Sorte A Nossa - Ao Vivo","Universal Music Ltda.",59,165,33,"1221472"
157,"spotify:track:6h3EEYgtIuOjeqQPIC3H37","Eric Land, Natanzinho Lima","Pilantra e Meio","Eric Land",1,155,55,"1218840"
158,"spotify:track:3WSkOgnOcDcZJIROnkCNgW","DJ 7W, DJ LEILTON 011, Santos MC, Mc Vitinho","Tá Duvidando Mulher, Nós Vareta Vareta","G7 MUSIC BR",158,-1,1,"1217577"
159,"spotify:track:64dVFcA71XYsuqTYgIWzqf","DJ Arana, Mc Diguinho, Mc Buret, MC D2 DA BAIXADA","Senta Olhando Pra Mim","JB MUSIC",40,142,21,"1213106"
160,"spotify:track:2ThEetsRrVOEoCNpoFVDjM","Felipe e Rodrigo","Melhor Me Bloquear (Ao Vivo)","MK Records",96,103,17,"1204750"
