rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
15,spotify:track:10MsXPpQLz5ZrOEZxTtkIm,Ana Castela,Olha Onde Eu Tô,Ana Castela,15,24,3,3677483,181693
16,spotify:track:0Im7To74Oqr1wWHqWmkPH1,Murilo Huff,Mulher Sem Ciúme - Ao Vivo,M Show,9,9,3,3610138,163379
17,spotify:track:6vGZfODFI1FxMImSUbdJhz,Zé Neto & Cristiano,Resumindo - Ao Vivo,Som Livre,17,17,4,3579801,145177
18,spotify:track:7GNbFvEP3uKNASe3oaLl8U,"Mc IG, MC Ryan SP, Mc Negão Original, MC GP, DJ DAVI DOGDOG, DJ Japa NK, DU'L, MC Meno K, Mc guizinho niazi, Nickz Beatz, SiarBeats",Ta Rico Os Menino Do Gueto 🍀,WM Brazil,5,16,7,3435381,459692
19,spotify:track:3vpmGewnBcIfbm252E3Xx8,"Luccas & Rodrigo, Vitor e Luan",Cara da Serenata - Live,L & R PRODUÇÕES,15,20,7,3424809,134516
20,spotify:track:2j7IPPMZt5nE5R4r2AbKZ8,"Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records",12 Horas / Pra Você Acreditar - Ao Vivo,MJ Records.,18,23,11,3414521,250453
21,spotify:track:07kLShG3HTeLXTqnFCqNAJ,Henrique & Juliano,Amigo Da Minha Saudade (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",18,21,24,3358704,150992
22,spotify:track:3M4HJl7D77l86gL1QXGJHG,"Lauana Prado, Simone Mendes",Saudade Burra - Ao Vivo,Universal Music Ltda.,11,22,23,3355746,157173
23,spotify:track:2Z1DmmPWD3Lm0dWAxMfjxG,"MC Jvila, Mc Negão Original, DJ Dael, DJ Guh Mix",Pirocada Quente,Legenda Records,11,15,18,3287478,195692
24,spotify:track:1RnPdd7EKKhKN3E4o4DRsh,"Repsaj, MXZI, ATLXS, Mc Jhey",MONTAGEM BAILÃO,repsaj,24,27,8,3219733,103727
25,spotify:track:6id4TFeHJgvVtCzrJEysl0,Henrique & Juliano,Saudade De Quem Eu Sou (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",16,25,14,3071391,153103
26,spotify:track:2ZrC9CTs01XkbFPtLbpHzl,"Mc Jacaré, DJ JHOW BEATS",Senta e Cala a Boca,Croco Hits,10,26,11,3033502,147221
27,spotify:track:4EVIYtNeI4O8h0lmE0wycC,"Mc Pedrinho, Teko Bolado, Rizzi Get Busy, Tropa da W&S",Encosta na Parede,WMD,20,45,5,2940961,131822
28,spotify:track:2TSYxcrcrtLpdbsLY9NmzL,Simone Mendes,Me Ama Ou Me Larga - Ao Vivo,Universal Music Ltda.,3,32,20,2930436,148719
29,spotify:track:44CTudFZ0kbaIF9n0jk7oU,"Matheus & Kauan, Ana Castela",Ilusão De Ótica - Ao Vivo,Universal Music Ltda (S&D),13,29,21,2905591,179504
30,spotify:track:2E8sqeYKsbhxrEio1U7CxM,"Mc Negão Original, DJ Guh Mix",Medley de Igaratá 6,WM Brazil,14,14,3,2855708,235037
31,spotify:track:280QfKhmWGn3LbyB39aA7u,Léo Foguete,Cópia Proibida,Acertei Produções,5,37,33,2736557,159480
32,spotify:track:1VpOT1TfTivUmFjSGSRt1U,"MC LUUKY, MC Jvila, DJ Dael",Olha pra Cara de Quem Te...,EDITORA E GRAVADORA A BASE RECORDS,21,28,14,2725316,120916
33,spotify:track:708yXS1fLm1gAXFyIQxtX2,Henrique & Juliano,Romântico (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",25,30,33,2721380,183758
34,spotify:track:25CffgwZg6vlUdCsHJijZo,"Panda, Ícaro e Gilmar, MJ Records",Baqueado - Ao Vivo,MJ Records.,34,39,13,2650423,146750
35,spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ,Alex Warren,Ordinary,Atlantic Records,30,31,10,2645792,186964
36,spotify:track:6v46jy0bNem1EIbjtfJyee,"Luan Santana, Léo Foguete",DONA - Ao Vivo,Sony Music Entertainment,5,33,8,2634822,222034
37,spotify:track:7tz0PRdO9wOCHL5wr8Rne4,"Gustavo Mioto, Ana Castela",Princesa - Ao Vivo,Universal Music Ltda.,37,44,2,2621411,208917
38,spotify:track:4pOGEJRVOuaa9oyy7qTGf6,"Nilo, Mc Paiva ZS, DJ Di Marques, Tropa da W&S, FamousKyo",Fui Mlk,WMD,1,35,30,2540946,174110
39,spotify:track:2OMkXPz6pHdKJSkzxG0MwZ,"Kew, Dj LK da Escócia",Descer,Legenda Records,3,38,17,2510682,111653
40,spotify:track:6XXqPj8USz1oebSmMPCBLC,"DJ Gouveia, DJ Dozabri, Mc Rodrigo do CN",Tipo Nino Abravanel,Mandela Music,31,46,15,2493200,131076
41,spotify:track:5AoOD6SAzOOE6jwxvRIBPq,"Nego Trufa, Dj TC, DJ Japa NK",Baile do Panta,GRINGOS WORLD PRODUTORA,8,40,10,2445380,129229
42,spotify:track:65vJAh07BdwurqR9SRa6f8,"Ferrugem, Sorriso Maroto",Apaguei Pra Todos - Ao Vivo,WM Brazil,17,47,61,2379264,198678
43,spotify:track:7so0lgd0zP2Sbgs2d7a1SZ,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope Records,5,41,44,2331221,251667
44,spotify:track:2gfn28JSINCJGLrUimmu0l,Jorge & Mateus,Cantada Boba - Ao Vivo,Som Livre,11,48,32,2304111,183249
45,spotify:track:7KTYk6K4TSK56iNecGe2R2,"DJ Biel Divulga, DJ Dozabri, Mc Lekão",Fica De Quatão,TREM,45,62,5,2296786,133615
46,spotify:track:4VNRWHoiKHZJIoQHPbmJIv,Felipe e Rodrigo,Gosta De Rua (Ao Vivo),MK Records,1,63,63,2238944,171335
47,spotify:track:1S9fKs0sAdZPlL8ViOARnS,Vitor Santana,João 20 + pra Sempre - Ao Vivo,Vitor Santana,43,43,14,2237790,289313
48,spotify:track:4jUZymsR3lkia9wkP0o9cX,"DJ TOPO, Mc Livinho",MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,DJ TOPO,6,42,37,2233290,144923
49,spotify:track:2LzXPUzL9sgeRl9a5miHMA,"tarisiix, fire hair, WenHard",OUTRA,NOISQTA,36,36,9,2122334,128000
50,spotify:track:4NjI4qbTN70oQZ8Alt9cdC,"Kadu Martins, Henry Freitas, Nuzio Medeiros",Ritmo da Sanfoninha (Fomfomrom),Kadu Martins,50,128,3,2121913,127771
51,spotify:track:5k7JSycp97vL45zSOoUsTE,Henrique & Juliano,Seja Ex (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",20,49,38,2118195,192034
52,spotify:track:4dGx53NJZJyuuLP5ownH1p,"Wesley Safadão, Natanzinho Lima",Mentira Estampada,Wesley Safadao,11,60,39,2113503,173206
53,spotify:track:17xyLNjsAkAbMRzZl8eOJX,"Kew, Mc Livinho, Dj LK da Escócia",Rebolando,GR6 Music,25,53,5,2099543,106685
54,spotify:track:3bpNcH1SCEMn6zuynZGY5e,"Orochi, TkN, RUXN, Kizzy, ProdSmile",Fashion,Mainstreet Records,33,50,15,2073853,213284
55,spotify:track:3cwVKjzKSTfvacYJF6Tkub,Léo Foguete,Última Noite - Solo,Acertei Produções,5,57,36,2072296,154553
56,spotify:track:0sy2mtvcM7V5ETtmQIbGVt,"Orochi, Filipe Ret, Portugal No Beat",Van Cleef,Mainstreet Records,56,-1,1,2061743,169071
57,spotify:track:6lrQgEPTuOKyvn4bQJuaRU,"Luan Pereira, MC Tuto, Grelo",NÃO ERA LOVE,Som Livre,3,34,11,2057385,144457
58,spotify:track:2GzwtXPlI0gZEOS6xFOZ2j,"j-hope, GloRilla",Killin' It Girl (feat. GloRilla),BIGHIT MUSIC,58,-1,1,2015234,148714
59,spotify:track:7opE9OJaqrvkQspmfJdVsS,Guilherme & Benuto,Filho da Mãe - Ao Vivo,Sony Music Entertainment,52,56,11,2007022,137349
60,spotify:track:3wBaigHNAAsg2MnXIfNRSu,"Diego & Victor Hugo, Lauana Prado",Camisola e Fio - Ao Vivo,Sony Music Entertainment,60,-1,1,1987074,180610
61,spotify:track:7l9Tq5phzkLnhWUyfp702G,"Kaique e Felipe, Luan Pereira",Saveiro,Sony Music Entertainment,1,77,47,1951913,144665
62,spotify:track:0lTCXzpd3WL5FsPsrO2W4W,Israel & Rodolffo,"Não, Mas Quase - Ao Vivo",Som Livre,46,75,10,1934759,169219
63,spotify:track:3FBs8ttL0pPOLTbC6xWpTj,"THE BOX, Oruam, Real Fuba, Didi, Luanzin, Neo Beats, Victor WAO, Maurin, Elow",THE BOX MEDLEY FUNK 6,Sony Music Entertainment,51,51,3,1931977,378218
64,spotify:track:1h0yBDChztCJRTqmI5U6ou,MORADA,É Tudo Sobre Você / Ser Mudado - Ao Vivo,Onimusic,59,61,15,1906016,442406
65,spotify:track:0pGsxpkJC9IwK93fmqEYXn,Grupo Menos É Mais,Aquele Lugar - Ao Vivo,Som Livre,48,82,18,1882026,167528
66,spotify:track:1uYHfa5rjM1oUpKgst7U8F,"Dj Aguilar, Dj Tchouzen, MC Marlon PH",Deixa Eu Mandar Meu Passinho,Dj Aguilar,17,59,10,1879267,112907
67,spotify:track:6ukVCqH77f6cwRHyJBhGgy,Israel & Rodolffo,Arruma Um Bão,Som Livre,13,58,37,1875094,175078
68,spotify:track:4PiA2gsPjf5jD1zlv1DeyH,"Gustavo Mioto, Grupo Menos É Mais",Nada Com Nada - Ao Vivo,Universal Music Ltda.,15,72,28,1867405,161866
69,spotify:track:0vYrfm0eUQyi6fWbYnBiDc,"DJ NATAN 22, Mc Rodrigo do CN, DJ DN do Dick",Meu Carro Nao Tem Porta Luva - Remastered 2024,Snafu Records,21,64,24,1860893,159999
70,spotify:track:42UBPzRMh5yyz0EDPr6fr1,Sabrina Carpenter,Manchild,Island Records,52,52,2,1852810,213645
71,spotify:track:4Nj2zoYULwyYnJTU3AZf6B,Diego & Victor Hugo,Dama do Baralho - Ao Vivo,Sony Music Entertainment,39,121,12,1845906,165452
72,spotify:track:4MF0VMffyxHsy3GZwwUnAs,Matuê,A Morte do Autotune,30PRAUM,52,65,63,1840597,216710
73,spotify:track:5ZgXkKLoO5WIiyzaGsrQQ2,Ana Castela,Rodeio no Texas 🐂,Ana Castela,73,-1,1,1793072,151715
74,spotify:track:3tA0vALUwrzkTgHcm9j6oJ,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,2,97,120,1760727,182340
75,spotify:track:3iDZj9V0RSElRwVgtmMYgJ,"Oruam, Maurin, Victor WAO",Lei Anti O.R.U.A.M,Mainstreet,10,55,17,1751949,158608
76,spotify:track:2xTM0m9HD3gIqNSutA0LNJ,"Jorge & Mateus, Henrique & Juliano",Xonei,Som Livre,3,74,44,1746971,154555
77,spotify:track:5asabafNzfAzjUecDvuNES,Henrique & Juliano,Aquela Pessoa (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",34,68,177,1745947,166838
78,spotify:track:5oI9blwsXC8AkTWw6wASY8,Matuê,Máquina do Tempo,Sony Music Entertainment,2,80,91,1741222,230400
79,spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,Som Livre,4,83,121,1733871,159322
80,spotify:track:0BUkQGUXgcvf3gdCWYbtnJ,"Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, Mc Rodrigo do CN, MC K9, mc pl alves",Oh Garota Eu Quero Você Só Pra Mim.,Mainstreet Records,1,66,26,1725891,166861
81,spotify:track:6Tp4LCJ5r5IJaEf8lnlPfG,Henrique & Juliano,De Trás Pra Frente (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,54,140,1709791,163089
82,spotify:track:7McCAKExE8KsI2q4Y8wx4U,"Murilo Huff, Marília Mendonça",Dois Enganados,M Show,49,180,149,1701749,172751
83,spotify:track:39O9PGzlZnVTOhAYQjyBRG,Natanzinho Lima,Uma e Quinze da Manhã,Sua Música Digital,2,105,29,1699786,164466
84,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,10,116,96,1680944,224001
85,spotify:track:7pkpWcko6KEZANj0xKsCsu,Matheus & Kauan,Cronômetro - Ao Vivo,Universal Music Ltda (S&D),15,86,50,1654344,165301
86,spotify:track:6Ap9SM1WkmI4b4Mo2Cpa6f,"NATTAN, Léo Foguete",Última Noite,Nattan,8,76,35,1651329,157557
87,spotify:track:1pjpPXl66t4FeQaFscpG73,Henrique & Juliano,Cidade Vizinha (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,79,116,1640541,178903
88,spotify:track:48tyRFRqsKTYnViVA1XOk9,Lauana Prado,Kamasutra - Ao Vivo,Universal Music Ltda.,28,104,15,1624199,153335
89,spotify:track:7MnT7msJZg3XBAS0OTfGrB,Legião Urbana,Tempo Perdido,EMI Brazil,72,81,76,1615218,302200
90,spotify:track:3eHeTsX6W9iIEfn8l2xrWO,Henrique & Juliano,Meu Amor (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",65,69,121,1606672,174134
91,spotify:track:6sRLrSetyIwIKhW1eMlUNP,"Matheus & Kauan, Marília Mendonça",Vou Ter Que Superar - Ao Vivo,Universal Music Ltda.,2,107,87,1565649,189059
92,spotify:track:6m8AgjfI28ER6odzMxmHtR,Racionais MC's,"Vida Loka, Pt. 1",Boogie Naipe,88,92,34,1549839,303560
93,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",40,89,66,1548224,180304
94,spotify:track:0zxWyvrKyz031tFfBnkYLr,Henrique & Juliano,Como É Que A Gente Fica (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",23,103,135,1518421,163913
95,spotify:track:6YdJ2jJOo143KhXT9qvQVe,"MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada",300 no 7,MC GP & GR6,11,109,49,1515457,195572
96,spotify:track:27xkOIER6uDLKALIelHylZ,Jin,Don’t Say You Love Me,BIGHIT MUSIC,43,84,5,1495752,180716
97,spotify:track:6cFW2FPaUL4YRJfS9zFJaV,Simone Mendes,Dois Tristes - Ao Vivo,UME - Global Clearing House,4,114,61,1491433,189440
98,spotify:track:2j7pQPTsRj2k3XFU6Vkb8g,"Kyan, Mu540, Veigh",Pente 270!,EHXIS,70,70,3,1489754,221706
99,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,69,101,68,1489734,210688
100,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,33,100,57,1481651,210373
101,spotify:track:6vq7r1Pqd3pyI07u63cPZV,Simone Mendes,Erro Gostoso - Ao Vivo,Universal Music Ltda.,3,134,114,1469169,178811
102,spotify:track:4sTlQPMyoFMPdhAJvErBN3,ATLXS,PASSO BEM SOLTO - Slowed,broke,61,93,12,1466697,116072
103,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"MC Tuto, DJ Glenner",Barbie,Sonar Music,1,71,35,1465262,192755
104,spotify:track:06n87WQroP5WFD4aR45T8X,"DJ Japa NK, Mc Negão Original, MC Meno K",Comedinha Ficou Bravo,Love Funk,58,87,21,1463062,152355
105,spotify:track:2o2xhyri4aJUtgMGkf5P0J,"ANAVITÓRIA, Lenine",Lisboa,F/SIMAS,83,108,33,1453347,219302
106,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,7,112,48,1445743,170887
107,spotify:track:6h3EEYgtIuOjeqQPIC3H37,"Eric Land, Natanzinho Lima",Pilantra e Meio,Eric Land,1,73,32,1425544,188823
108,spotify:track:6bTdZ7xfKp3NqqADJ8HLyj,"Matuê, WIU, Teto",Vampiro,Sony Music Entertainment,1,123,132,1424178,250434
109,spotify:track:2LHNTC9QZxsL3nWpt8iaSR,Lady Gaga,Abracadabra,Interscope Records,7,90,20,1420953,223398
110,spotify:track:6C5EczmaeIUmf1pTYux9f1,Jorge & Mateus,"Tem Amor, Tem Volta - Ao Vivo",Som Livre,98,120,14,1414248,142755
111,spotify:track:0uAFGvNJOQMyB4UZN7qoIB,Wesley Safadão,Seis Cordas / Baião de Dois / Cavalo Lampião - Ao Vivo,Wesley Safadao,91,91,6,1410532,315500
112,spotify:track:096gZM7wp5GKHBwtWY3d0z,"Link do Zap, pluglip",a última dança,Link do Zap,29,88,17,1397422,126511
113,spotify:track:0arxXBXzv96Q449DK1SmiX,"BK, Kolo, Evinha",Cacos De Vidro (sample: Esperar pra Ver),Gigantes,23,102,20,1372980,149373
114,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,48,118,36,1370447,216880
115,spotify:track:5QbtKOsjbEGkx0GMiQGBZt,"fhop music, Hamilton Rabelo",Tu és + Águas Purificadoras - Ao Vivo,FHOP Music,48,110,64,1370305,476736
116,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,79,126,129,1365910,240426
117,spotify:track:2uITTxs2bD6mQxJih9aKNX,"Brenno & Matheus, Luan Pereira",Em Cima do Peão,New Music,41,67,7,1363586,134240
118,spotify:track:3dogmfX3DpsPsaCNjIimIy,Iguinho e Lulinha,Marra De Bandida,Believe,118,162,2,1359878,125240
119,spotify:track:0KDxhAvKeiVFL1bZccQVJs,Zé Neto & Cristiano,Pulando o Muro - Ao Vivo,Som Livre,62,115,33,1358273,152279
120,spotify:track:6UzGpz33nYXa3gAEJ1mndV,"Hugo & Guilherme, Maiara & Maraisa",O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo,Som Livre,10,124,46,1354967,204343
121,spotify:track:0vFVkEDrV58pAPEtKJLvP5,"Songs Five Music, José Jr",Yeshua - Ao Vivo,The Bow,121,122,7,1354571,500993
122,spotify:track:4swtnATsndB7VJVq0n4EQE,"DJ CZ, MC Nito, DJ TS, Mc Pogba, Prime Funk",Rabetão De Terremoto,Prime Funk,7,98,12,1354316,107076
123,spotify:track:0GbvYZsvz7bWyijBDESebX,Simone Mendes,Mulher Foda - Ao Vivo,Universal Music Ltda.,10,135,47,1341982,162190
124,spotify:track:5rHhO6SBSzo3E9m3KHyCtt,"Murilo Huff, Ana Castela",Peça Íntima,M Show,8,152,36,1336944,169634
125,spotify:track:6RgXU5moRK2kNovhLQV0Yq,"BK, Luccas Carlos, Nansy Silvvz, Gigantes",Músicas de amor nunca mais,Gigantes,125,127,12,1328108,202899
126,spotify:track:5k21RXqN11N0TIeLLySlDv,Isadora Pompeo,Ovelhinha (Ao Vivo),Sony Music Entertainment,110,150,50,1326003,276453
127,spotify:track:3WxetTBTlpfyknxJfPQ7eQ,"MC Cebezinho, Dj Yuri Pedrada, Love Funk",Observando Essa Salada,Love Funk,8,140,21,1324983,181644
128,spotify:track:5CSzt2msdo6pWVxkaKX1FG,Theuzinho,Não Tente Me Impedir,Theuzinho Cantor,109,153,11,1319858,168910
129,spotify:track:4eqOz5gdCYww9GB5q3q1pU,"DJ Douglinhas, DJ Miller Oficial, MC Torugo",Puta É Só um Detalhe,DJ DOUGLINHAS,13,142,25,1315302,158827
130,spotify:track:74LohOvD6SpyKQHPt4WTGC,Ícaro e Gilmar,Voltável - Ao Vivo,MJ Records,102,138,13,1312642,167709
131,spotify:track:7bukHRNgGLRySTJEVvLoIR,Henrique & Juliano,Briga Feia (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",22,168,138,1307805,194580
132,spotify:track:3zXIfbjxSzPMNP6JDZsQsi,"Orochi, Kizzy",Mitsubishi,Mainstreet Records,119,146,28,1307504,182181
133,spotify:track:3H7eBmcTJyuEMStfmKuLmG,"MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Kako",A Danada Me Ligando,Love Funk,1,141,42,1301353,283636
134,spotify:track:6VH6SBNNL2RVWwImq046ce,"Boladin 211, Dejinha, MC Rick, DJ AL4DDIN",Penélope Charmosa 2,Kave,5,133,23,1299214,171692
135,spotify:track:7Cf2Hsy3cPlA4e115tElXv,Henrique & Juliano,Liberdade Provisória (Live - Ibirapuera / 2019),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",1,174,164,1298483,186379
136,spotify:track:3aDV90V6vHUSYKKYDLNdQ8,"Israel & Rodolffo, Jorge & Mateus",Marca Evidente - Ao Vivo,DAMASCENO MUSIC,58,173,25,1290398,190432
137,spotify:track:3lkv8itXt58NC98Fq0EGEB,"PEDRO SAMPAIO, J Balvin, Take A Daytrip",PERVERSA,WM Brazil,137,164,3,1286676,132727
138,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,166,118,1284409,179164
139,spotify:track:1sWx8hqMdjT3Gc7F9BSbUY,"Eric Land, Mc Livinho, DJ TOPO",Na Imaginação,Eric Land,34,85,9,1280071,114044
140,spotify:track:2655xYZ347fG2N6OjkoMQ8,Jorge & Mateus,Logo Eu,Som Livre,88,144,35,1276220,155720
141,spotify:track:1OGtusmbhssNPdnDxqol0P,"Casa Worship, Julliany Souza, Léo Brandão",A Casa É Sua - Ao Vivo,Casa Worship,120,130,79,1270364,562388
142,spotify:track:1l0wjEdL5zYutUW8tVFiZO,"Mc Negão Original, DJ Japa NK, DJ Guh Mix",Medley de Igaratá 3,Cria Hit BR,10,99,32,1264906,265848
143,spotify:track:5Bp7TFENcgsdLCL8fMOSKs,"Supernova Ent, G.A, Ghard, Veigh, Niink","Adora a bunda, odeia o rosto (feat. Veigh & Niink)",Supernova Entertainment,32,139,24,1262716,173859
144,spotify:track:7shkORZD3NNi6waqw7eIqT,Gusttavo Lima,Proibido Terminar - Ao Vivo,Sony Music Entertainment,13,94,19,1262524,165888
145,spotify:track:1Nmcs8zk7LfcvHRgLtTM5J,"Orochi, Papatinho",Amor de Fim de Noite,Mainstreet Records,36,132,95,1260318,221142
146,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,136,160,52,1256366,253920
147,spotify:track:5TOvA5Uhxti7FPh0EIdClV,"MC LUUKY, DJ JB Mix",Malvadinho,EDITORA E GRAVADORA A BASE RECORDS,1,119,33,1256012,120115
148,spotify:track:4ssHL7bSnOAE7HjiuLx6Co,Matuê,Crack com Mussilon,30PRAUM,1,78,41,1253565,154418
149,spotify:track:3CvpnVAV75lKCcaTtUTpgW,"Chefin, LB Único",Se Essa Bunda For Uma Empresa,Chefin Distribuição,16,96,15,1253107,162461
150,spotify:track:47j8u38wfvxdQeRA7TBJrB,MORADA,É Tudo Sobre Você - Ao Vivo,Onimusic,126,137,20,1251852,372173
151,spotify:track:3juUOWOknkgHsLFsMRHqHt,"Chefin, Zé Felipe, Mc Gw, Ajaxx, LB Único",Mina Bandida,Mainstreet Records,102,-1,5,1237309,142153
152,spotify:track:1MparvKC8QIDwu06iO3qVr,Henrique & Juliano,Volta Por Baixo (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",3,136,97,1235944,192632
153,spotify:track:1N19UVD4GRBFT6UrDaX6rk,"Turma do Pagode, Grupo Menos É Mais",Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),Sony Music Entertainment,103,163,47,1230578,216818
154,spotify:track:6JKkP9ABQzYZUFSKSVDKIc,"1Kilo, Baviera, Knust, Pablo Martins",Deixe Me Ir (feat. Pablo Martins) - Acústico 1Kilo,1Kilo Records,1,154,159,1230345,213191
155,spotify:track:2Xcc5Rsawh7EkzUwdVFrnn,Henrique & Juliano,Mudando De Assunto (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",120,143,13,1224785,195807
156,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,78,151,137,1221908,183956
157,spotify:track:7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,Sweet Child O' Mine,Guns N Roses P&D,147,159,14,1219132,356066
158,spotify:track:4nTrxp4aH0g2yLVPkFmljF,Racionais MC's,"Vida Loka, Pt. 2",Boogie Naipe,148,169,14,1217892,350560
159,spotify:track:2bjUb6brYmvOXkMboRENLa,"Humberto & Ronaldo, Jorge e Mateus",Romance - Ao Vivo,Humberto e Ronaldo,113,113,5,1212794,182400
160,spotify:track:7BGhllQfISbfkwYSkp5nRC,Teto,YES OR NO,30PRAUM,11,95,12,1203367,188571
161,spotify:track:0UGGLKM970ymsBBN5TKjsD,"MC Tuto, DJ Oreia",2025,Sonar Produtora,11,147,25,1201955,172820
162,spotify:track:1t8mEq3LXp7X6CXcVUM1jx,"Augusto Dávila, Luan Pereira",Dona Chica,A&R,106,106,3,1201717,175193
163,spotify:track:5Fhr3wqeieN5WDkAsqL1JJ,j-hope,MONA LISA,BIGHIT MUSIC,46,-1,8,1201675,137191
164,spotify:track:094IjHeVUviN4aBnSXYsuj,"Nakama, ΣP",DIA DELÍCIA,Nakama,164,-1,1,1201495,75461
